v_p	A_p	v_s	A_s	νk	ipda	νk	isda
2141.06815	0.013149854939182318	2141.06815	0.010667566647830334	2102.602	0.0	2102.602	0.0
2141.09828	0.01311457365080599	2141.09828	0.010401702327344692	2102.65	0.0	2102.65	0.0
2141.12842	0.013074292269071426	2141.12842	0.010140837719995327	2102.698	0.0	2102.698	0.0
2141.15855	0.013024010980695083	2141.15855	0.009884973399509694	2102.746	0.0	2102.746	0.0
2141.18868	0.012968729692318756	2141.18868	0.009639109079024058	2102.794	0.0	2102.794	0.0
2141.21882	0.012923448310584194	2141.21882	0.009398244471674685	2102.842	0.0	2102.842	0.0
2141.24895	0.01289316702220785	2141.24895	0.00916738015118905	2102.89	0.0	2102.89	0.0
2141.27909	0.012882885640473282	2141.27909	0.008946515543839684	2102.938	0.0	2102.938	0.0
2141.30922	0.012882604352096955	2141.30922	0.008725651223354058	2102.986	0.0	2102.986	0.0
2141.33935	0.012887323063720625	2141.33935	0.00850978690286841	2103.034	0.0	2103.034	0.0
2141.36949	0.012882041681986048	2141.36949	0.008293922295519049	2103.082	0.0	2103.082	0.0
2141.39962	0.012866760393609719	2141.39962	0.008083057975033406	2103.13	0.0	2103.13	0.0
2141.42975	0.012836479105233396	2141.42975	0.007877193654547796	2103.178	0.0	2103.178	0.0
2141.45989	0.012801197723498817	2141.45989	0.007681329047198399	2103.226	0.0	2103.226	0.0
2141.49002	0.012775916435122485	2141.49002	0.007495464726712767	2103.274	0.0	2103.274	0.0
2141.52016	0.012775635053387913	2141.52016	0.007324600119363395	2103.322	0.0	2103.322	0.0
2141.55029	0.012800353765011582	2141.55029	0.007148735798877759	2103.37	0.0	2103.37	0.0
2141.58042	0.012840072476635253	2141.58042	0.006967871478392146	2103.418	0.0	2103.418	0.0
2141.61056	0.01287979109490068	2141.61056	0.006772006871042749	2103.466	0.0	2103.466	0.0
2141.64069	0.012899509806524344	2141.64069	0.00656114255055712	2103.514	0.0	2103.514	0.0
2141.67083	0.01289422842478978	2141.67083	0.006340277943207739	2103.562	0.0	2103.562	0.0
2141.70096	0.01286394713641345	2141.70096	0.006119413622722114	2103.61	0.0	2103.61	0.0
2141.73109	0.012833665848037114	2141.73109	0.005908549302236485	2103.658	0.0	2103.658	0.0
2141.76123	0.012818384466302547	2141.76123	0.005722684694887098	2103.706	0.0	2103.706	0.0
2141.79136	0.012848103177926222	2141.79136	0.005566820374401468	2103.754	0.0	2103.754	0.0
2141.82149	0.01293282188954989	2141.82149	0.0054359560539158636	2103.802	0.0	2103.802	0.0
2141.85163	0.013062540507815315	2141.85163	0.005325091446566468	2103.85	0.0	2103.85	0.0
2141.88176	0.013227259219438986	2141.88176	0.005219227126080833	2103.898	0.0	2103.898	0.0
2141.9119	0.013401977837704415	2141.9119	0.005108362518731452	2103.946	0.0	2103.946	0.0
2141.94203	0.013576696549328075	2141.94203	0.004982498198245824	2103.994	0.0	2103.994	0.0
2141.97216	0.013746415260951751	2141.97216	0.00484163387776021	2104.042	0.0	2104.042	0.0
2142.0023	0.013916133879217175	2142.0023	0.004690769270410816	2104.09	0.0	2104.09	0.0
2142.03243	0.014115852590840847	2142.03243	0.0045349049499251864	2104.138	0.0	2104.138	0.0
2142.06256	0.014355571302464516	2142.06256	0.004384040629439562	2104.186	0.0	2104.186	0.0
2142.0927	0.014655289920729946	2142.0927	0.004243176022090178	2104.234	0.0	2104.234	0.0
2142.12283	0.015025008632353613	2142.12283	0.004122311701604556	2104.282	0.0	2104.282	0.0
2142.15297	0.01545472725061904	2142.15297	0.004011447094255174	2104.33	0.0	2104.33	0.0
2142.1831	0.015934445962242715	2142.1831	0.0039055827737695392	2104.378	0.0	2104.378	0.0
2142.21323	0.01644916467386639	2142.21323	0.003799718453283918	2104.426	0.0	2104.426	0.0
2142.24337	0.016988883292131808	2142.24337	0.0036988538459345327	2104.474	0.0	2104.474	0.0
2142.2735	0.017568602003755485	2142.2735	0.0035979895254489025	2104.522	0.0	2104.522	0.0
2142.30364	0.018228320622020913	2142.30364	0.0035071249180995273	2104.57	0.0	2104.57	0.0
2142.33377	0.019013039333644573	2142.33377	0.0034262605976138893	2104.618	0.0	2104.618	0.0
2142.3639	0.019977758045268246	2142.3639	0.0033553962771282614	2104.666	0.0	2104.666	0.0
2142.39404	0.021152476663533676	2142.39404	0.0032945316697788884	2104.714	0.0	2104.714	0.0
2142.42417	0.022537195375157346	2142.42417	0.0032336673492932566	2104.762	0.0	2104.762	0.0
2142.4543	0.024121914086781014	2142.4543	0.0031728030288076248	2104.81	0.0	2104.81	0.0
2142.48444	0.025871632705046443	2142.48444	0.003106938421458233	2104.858	0.0	2104.858	0.0
2142.51457	0.027806351416670115	2142.51457	0.0030310741009726277	2104.906	0.0	2104.906	0.0
2142.54471	0.029986070034935544	2142.54471	0.002960209493623245	2104.954	0.0	2104.954	0.0
2142.57484	0.03256078874655921	2142.57484	0.002899345173137599	2105.002	0.0	2105.002	0.0
2142.60497	0.035725507458182884	2142.60497	0.0028484808526519773	2105.05	0.0	2105.05	0.0
2142.63511	0.03969022607644831	2142.63511	0.0028176162453025927	2105.098	0.0	2105.098	0.0
2142.66524	0.044639944788071984	2142.66524	0.002796751924816973	2105.146	0.0	2105.146	0.0
2142.69538	0.0507246634063374	2142.69538	0.0027808873174675897	2105.194	0.0	2105.194	0.0
2142.72551	0.058154382117961076	2142.72551	0.002755022996981951	2105.242	0.0	2105.242	0.0
2142.75564	0.06732910082958475	2142.75564	0.0027241586764963355	2105.29	0.0	2105.29	0.0
2142.78578	0.07899381944785017	2142.78578	0.002678294069146936	2105.338	0.0	2105.338	0.0
2142.81591	0.09438853815947384	2142.81591	0.002637429748661324	2105.386	0.0	2105.386	0.0
2142.84604	0.11532825687109752	2142.84604	0.0026115654281756995	2105.434	0.0	2105.434	0.0
2142.87618	0.14419297548936294	2142.87618	0.0026157008208263083	2105.482	0.0	2105.482	0.0
2142.90631	0.18392769420098662	2142.90631	0.002649836500340688	2105.53	0.0	2105.53	0.0
2142.93645	0.23799741281925205	2142.93645	0.0027139718929912876	2105.578	0.0	2105.578	0.0
2142.96658	0.3100071315308757	2142.96658	0.002798107572505676	2105.626	0.0	2105.626	0.0
2142.99671	0.4013968502424994	2142.99671	0.002872243252020054	2105.674	0.0	2105.674	0.0
2143.02685	0.5007265688607648	2143.02685	0.0029163786446706613	2105.722	0.0	2105.722	0.0
2143.05698	0.5565012875723885	2143.05698	0.002905514324185038	2105.77	0.0	2105.77	0.0
2143.08711	0.5100060062840122	2143.08711	0.0028246500036994	2105.818	0.0	2105.818	0.0
2143.11725	0.4062407249022776	2143.11725	0.00268378539635003	2105.866	0.0	2105.866	0.0
2143.14738	0.30538044361390126	2143.14738	0.002487921075864402	2105.914	0.0	2105.914	0.0
2143.17752	0.22421016223216667	2143.17752	0.002267056468515008	2105.962	0.0	2105.962	0.0
2143.20765	0.16266988094379034	2143.20765	0.0020511921480294015	2106.01	0.0	2106.01	0.0
2143.23778	0.11752459965541401	2143.23778	0.0018603278275437507	2106.058	0.0	2106.058	0.0
2143.26792	0.08537931827367945	2143.26792	0.00171446322019439	2106.106	0.0	2106.106	0.0
2143.29805	0.0631740369853031	2143.29805	0.0016135988997087458	2106.154	0.0	2106.154	0.0
2143.32819	0.04818375560356854	2143.32819	0.0015427342923593629	2106.202	0.0	2106.202	0.0
2143.35832	0.03805347431519221	2143.35832	0.001491869971873755	2106.25	0.0	2106.25	0.0
2143.38845	0.030908193026815873	2143.38845	0.0014410056513881053	2106.298	0.0	2106.298	0.0
2143.41859	0.025432911645081303	2143.41859	0.0013901410440387285	2106.346	0.0	2106.346	0.0
2143.44872	0.020912630356704973	2143.44872	0.0013292767235530967	2106.394	0.0	2106.394	0.0
2143.47885	0.017087349068328636	2143.47885	0.0012734124030674698	2106.442	0.0	2106.442	0.0
2143.50899	0.013962067686594068	2143.50899	0.0012275477957180841	2106.49	0.0	2106.49	0.0
2143.53912	0.011586786398217738	2143.53912	0.0011916834752324634	2106.538	0.0	2106.538	0.0
2143.56926	0.009906505016483158	2143.56926	0.001170818867883075	2106.586	0.0	2106.586	0.0
2143.59939	0.008751223728106834	2143.59939	0.0011549545473974465	2106.634	0.0	2106.634	0.0
2143.62952	0.007885942439730502	2143.62952	0.001134090226911827	2106.682	0.0	2106.682	0.0
2143.65966	0.007105661057995934	2143.65966	0.0010982256195624374	2106.73	0.0	2106.73	0.0
2143.68979	0.006310379769619595	2143.68979	0.0010523612990768205	2106.778	0.0	2106.778	0.0
2143.71992	0.005505098481243267	2143.71992	0.0009964969785911937	2106.826	0.0	2106.826	0.0
2143.75006	0.0047698170995087025	2143.75006	0.000950632371241808	2106.874	0.0	2106.874	0.0
2143.78019	0.004184535811132366	2143.78019	0.0009247680507561834	2106.922	0.0	2106.922	0.0
2143.81033	0.003779254429397798	2143.81033	0.0009089034434068	2106.97	0.0	2106.97	0.0
2143.84046	0.003523973141021472	2143.84046	0.0009080391229211726	2107.018	0.0	2107.018	0.0
2143.87059	0.003338691852645126	2143.87059	0.0009071748024355453	2107.066	0.0	2107.066	0.0
2143.90073	0.0031434104709105667	2143.90073	0.000896310195086153	2107.114	0.0	2107.114	0.0
2143.93086	0.002898129182534237	2143.93086	0.0008704458746005284	2107.162	0.0	2107.162	0.0
2143.961	0.002607847800799666	2143.961	0.0008295812672511477	2107.21	0.0	2107.21	0.0
2143.99113	0.002312566512423328	2143.99113	0.000788716946765522	2107.258	0.0	2107.258	0.0
2144.02126	0.002062285224047	2144.02126	0.0007578526262798924	2107.306	0.0	2107.306	0.0
2144.0514	0.0018920038423124313	2144.0514	0.0007419880189305089	2107.354	0.0	2107.354	0.0
2144.08153	0.001801722553936097	2144.08153	0.0007461236984448866	2107.402	0.0	2107.402	0.0
2144.11166	0.0017714412655597672	2144.11166	0.0007602593779592465	2107.45	0.0	2107.45	0.0
2144.1418	0.0017611598838251918	2144.1418	0.0007743947706098792	2107.498	0.0	2107.498	0.0
2144.17193	0.001725878595448857	2144.17193	0.0007685304501242468	2107.546	0.0	2107.546	0.0
2144.20207	0.001650597213714293	2144.20207	0.0007476658427748722	2107.594	0.0	2107.594	0.0
2144.2322	0.0015353159253379614	2144.2322	0.0007118015222892377	2107.642	0.0	2107.642	0.0
2144.26233	0.0014000346369616237	2144.26233	0.0006709372018035981	2107.69	0.0	2107.69	0.0
2144.29247	0.0012647532552270621	2144.29247	0.0006350725944542362	2107.738	0.0	2107.738	0.0
2144.3226	0.0011544719668507356	2144.3226	0.0006192082739685939	2107.786	0.0	2107.786	0.0
2144.35274	0.0010741905851161596	2144.35274	0.0006083436666192155	2107.834	0.0	2107.834	0.0
2144.38287	0.0010289092967398286	2144.38287	0.0006074793461335881	2107.882	0.0	2107.882	0.0
2144.413	0.0010086280083635019	2144.413	0.0006016150256479558	2107.93	0.0	2107.93	0.0
2144.44314	0.0009933466266289284	2144.44314	0.0005907504182985773	2107.978	0.0	2107.978	0.0
2144.47327	0.0009680653382525897	2144.47327	0.0005698860978129439	2108.026	0.0	2108.026	0.0
2144.5034	0.0009327840498762618	2144.5034	0.0005540217773273154	2108.074	0.0	2108.074	0.0
2144.53354	0.000882502668141695	2144.53354	0.0005431571699779508	2108.122	0.0	2108.122	0.0
2144.56367	0.0008322213797653591	2144.56367	0.0005472928494923007	2108.17	0.0	2108.17	0.0
2144.59381	0.0007869399980307903	2144.59381	0.0005564282421429423	2108.218	0.0	2108.218	0.0
2144.62394	0.0007616587096544586	2144.62394	0.0005755639216572933	2108.266	0.0	2108.266	0.0
2144.65407	0.0007413774212781249	2144.65407	0.000579699601171671	2108.314	0.0	2108.314	0.0
2144.68421	0.0007210960395435603	2144.68421	0.0005688349938222786	2108.362	0.0	2108.362	0.0
2144.71434	0.0006858147511672255	2144.71434	0.0005379706733366629	2108.41	0.0	2108.41	0.0
2144.74447	0.0006305334627908915	2144.74447	0.0004921063528510322	2108.458	0.0	2108.458	0.0
2144.77461	0.0005552520810563205	2144.77461	0.0004412417455016415	2108.506	0.0	2108.506	0.0
2144.80474	0.0004749707926799962	2144.80474	0.0004053774250160208	2108.554	0.0	2108.554	0.0
2144.83488	0.0004096894109454144	2144.83488	0.00038951281766663737	2108.602	0.0	2108.602	0.0
2144.86501	0.0003794081225690915	2144.86501	0.00039864849718100615	2108.65	0.0	2108.65	0.0
2144.89514	0.000384126834192762	2144.89514	0.00042778417669538105	2108.698	0.0	2108.698	0.0
2144.92528	0.00041384545245819193	2144.92528	0.000451919569345996	2108.746	0.0	2108.746	0.0
2144.95541	0.00044356416408185273	2144.95541	0.00047105524886037475	2108.794	0.0	2108.794	0.0
2144.98555	0.0004582827823472885	2144.98555	0.00046519064151098743	2108.842	0.0	2108.842	0.0
2145.01568	0.0004330014939709567	2145.01568	0.00043432632102535784	2108.89	0.0	2108.89	0.0
2145.04581	0.0003827202055946208	2145.04581	0.000388462000539741	2108.938	0.0	2108.938	0.0
2145.07595	0.00032243882386005784	2145.07595	0.0003425973931903553	2108.986	0.0	2108.986	0.0
2145.10608	0.0002671575354837169	2145.10608	0.0003067330727047207	2109.034	0.0	2109.034	0.0
2145.13621	0.00024187624710738514	2145.13621	0.00028586875221908725	2109.082	0.0	2109.082	0.0
2145.16635	0.0002565948653728209	2145.16635	0.00029500414486971493	2109.13	0.0	2109.13	0.0
2145.19648	0.0002913135769964867	2145.19648	0.00032413982438408984	2109.178	0.0	2109.178	0.0
2145.22662	0.0003410321952619158	2145.22662	0.0003632752170347059	2109.226	0.0	2109.226	0.0
2145.25675	0.00038575090688558467	2145.25675	0.0003974108965490858	2109.274	0.0	2109.274	0.0
2145.28688	0.0004004696185092582	2145.28688	0.0004165465760634368	2109.322	0.0	2109.322	0.0
2145.31702	0.0003901882367746759	2145.31702	0.00041568196871406837	2109.37	0.0	2109.37	0.0
2145.34715	0.00034990694839834996	2145.34715	0.0003898176482284438	2109.418	0.0	2109.418	0.0
2145.37729	0.00029962556666378315	2145.37729	0.00033895304087906697	2109.466	0.0	2109.466	0.0
2145.40742	0.00024434427828744915	2145.40742	0.00028308872039344013	2109.514	0.0	2109.514	0.0
2145.43755	0.00020406298991111627	2145.43755	0.0002272243999077994	2109.562	0.0	2109.562	0.0
2145.46769	0.00017878160817655364	2145.46769	0.0001813597925584276	2109.61	0.0	2109.61	0.0
2145.49782	0.00017350031980021413	2145.49782	0.00016049547207278025	2109.658	0.0	2109.658	0.0
2145.52795	0.00018321903142388268	2145.52795	0.0001646311515871579	2109.706	0.0	2109.706	0.0
2145.55809	0.00019793764968931843	2145.55809	0.0001787665442377906	2109.754	0.0	2109.754	0.0
2145.58822	0.00021265636131298504	2145.58822	0.0001929022237521505	2109.802	0.0	2109.802	0.0
2145.61836	0.0002173749795784108	2145.61836	0.00020203761640277818	2109.85	0.0	2109.85	0.0
2145.64849	0.00020709369120208015	2145.64849	0.00019617329591713195	2109.898	0.0	2109.898	0.0
2145.67862	0.00018681240282574646	2145.67862	0.00017530897543151236	2109.946	0.0	2109.946	0.0
2145.70876	0.00016653102109117496	2145.70876	0.00015444436808212392	2109.994	0.0	2109.994	0.0
2145.73889	0.00015624973271485126	2145.73889	0.00013858004759649545	2110.042	0.0	2110.042	0.0
2145.76902	0.00016096844433851482	2145.76902	0.0001377157271108681	2110.09	0.0	2110.09	0.0
2145.79916	0.00018068706260394168	2145.79916	0.0001568511197614919	2110.138	0.0	2110.138	0.0
2145.82929	0.00021040577422761636	2145.82929	0.0001859867992758668	2110.186	0.0	2110.186	0.0
2145.85943	0.0002451243924930513	2145.85943	0.00022012219192647786	2110.234	0.0	2110.234	0.0
2145.88956	0.00027484310411670515	2145.88956	0.00024925787144085276	2110.282	0.0	2110.282	0.0
2145.91969	0.00029456181574037676	2145.91969	0.00025839355095522154	2110.33	0.0	2110.33	0.0
2145.94983	0.00030428043400581445	2145.94983	0.0002575289436058392	2110.378	0.0	2110.378	0.0
2145.97996	0.000308999145629478	2145.97996	0.00025166462312022075	2110.426	0.0	2110.426	0.0
2146.0101	0.0003037177638949076	2146.0101	0.00024580001577083344	2110.474	0.0	2110.474	0.0
2146.04023	0.000298436475518582	2146.04023	0.0002449356952852061	2110.522	0.0	2110.522	0.0
2146.07036	0.00028315518714224636	2146.07036	0.00025407137479957487	2110.57	0.0	2110.57	0.0
2146.1005	0.0002678738054076729	2146.1005	0.00026320676745020255	2110.618	0.0	2110.618	0.0
2146.13063	0.00024759251703134616	2146.13063	0.00027234244696457133	2110.666	0.0	2110.666	0.0
2146.16076	0.00023231122865501053	2146.16076	0.000271478126478944	2110.714	0.0	2110.714	0.0
2146.1909	0.00021702984692043709	2146.1909	0.00026061351912956554	2110.762	0.0	2110.762	0.0
2146.22103	0.00021174855854411145	2146.22103	0.0002497491986439282	2110.81	0.0	2110.81	0.0
2146.25117	0.00021146717680953914	2146.25117	0.00023388459129454475	2110.858	0.0	2110.858	0.0
2146.2813	0.00022118588843320075	2146.2813	0.00022802027080892628	2110.906	0.0	2110.906	0.0
2146.31143	0.00023090460005687624	2146.31143	0.00022715595032328506	2110.954	0.0	2110.954	0.0
2146.34157	0.00023062321832231086	2146.34157	0.00022629134297391662	2111.002	0.0	2111.002	0.0
2146.3717	0.00022534192994597135	2146.3717	0.00022042702248828427	2111.05	0.0	2111.05	0.0
2146.40183	0.00021506064156964072	2146.40183	0.0002045627020026558	2111.098	0.0	2111.098	0.0
2146.43197	0.00019977925983507422	2146.43197	0.00017869809465327624	2111.146	0.0	2111.146	0.0
2146.4621	0.00018949797145874359	2146.4621	0.00015283377416763777	2111.194	0.0	2111.194	0.0
2146.49224	0.0001792165897241682	2146.49224	0.00012696916681827208	2111.242	0.0	2111.242	0.0
2146.52237	0.00018393530134784564	2146.52237	0.00011110484633262974	2111.29	0.0	2111.29	0.0
2146.5525	0.00018365401297151807	2146.5525	0.00011024052584701627	2111.338	0.0	2111.338	0.0
2146.58264	0.00018837263123693687	2146.58264	0.00012437591849763507	2111.386	0.0	2111.386	0.0
2146.61277	0.0001880913428606093	2146.61277	0.0001385115980119811	2111.434	0.0	2111.434	0.0
2146.64291	0.00018280996112603892	2146.64291	0.00015264699066261378	2111.482	0.0	2111.482	0.0
2146.67304	0.00017252867274970135	2146.67304	0.00015178267017697256	2111.53	0.0	2111.53	0.0
2146.70317	0.00016224738437337072	2146.70317	0.00014091834969136297	2111.578	0.0	2111.578	0.0
2146.73331	0.00015696600263880034	2146.73331	0.0001200537423419884	2111.626	0.0	2111.626	0.0
2146.76344	0.00015168471426246777	2146.76344	8.918942185634493e-5	2111.674	0.0	2111.674	0.0
2146.79357	0.0001514034258861402	2146.79357	5.8325101370729215e-5	2111.722	0.0	2111.722	0.0
2146.82371	0.00015612204415157288	2146.82371	4.2460494021331896e-5	2111.77	0.0	2111.77	0.0
2146.85384	0.00015584075577523143	2146.85384	4.159617353570455e-5	2111.818	0.0	2111.818	0.0
2146.88398	0.00016555937404066912	2146.88398	5.5731566186323356e-5	2111.866	0.0	2111.866	0.0
2146.91411	0.00017527808566433767	2146.91411	8.486724570069826e-5	2111.914	0.0	2111.914	0.0
2146.94424	0.00019499679728800928	2146.94424	0.00011900292521507816	2111.962	0.0	2111.962	0.0
2146.97438	0.00020971541555343115	2146.97438	0.0001481383178656842	2112.01	0.0	2112.01	0.0
2147.00451	0.00022943412717710276	2147.00451	0.000167273997380063	2112.058	0.0	2112.058	0.0
2147.03465	0.00023415274544253545	2147.03465	0.00016640939003068067	2112.106	0.0	2112.106	0.0
2147.06478	0.00023387145706620094	2147.06478	0.00015554506954504332	2112.154	0.0	2112.154	0.0
2147.09491	0.0002235901686898703	2147.09491	0.0001296807490594326	2112.202	0.0	2112.202	0.0
2147.12505	0.0002033087869552988	2147.12505	0.00010381614171003917	2112.25	0.0	2112.25	0.0
2147.15518	0.0001830274985789651	2147.15518	8.79518212244107e-5	2112.298	0.0	2112.298	0.0
2147.18531	0.00017274621020263448	2147.18531	8.208750073879223e-5	2112.346	0.0	2112.346	0.0
2147.21545	0.00017246482846806216	2147.21545	9.122289338940603e-5	2112.394	0.0	2112.394	0.0
2147.24558	0.00018218354009173765	2147.24558	0.00011035857290378481	2112.442	0.0	2112.442	0.0
2147.27572	0.00019690215835716646	2147.27572	0.00012949396555439474	2112.49	0.0	2112.49	0.0
2147.30585	0.00021662086998083807	2147.30585	0.00014362964506876852	2112.538	0.0	2112.538	0.0
2147.33598	0.00023133958160450468	2147.33598	0.00014276532458314117	2112.586	0.0	2112.586	0.0
2147.36612	0.00023105819986993237	2147.36612	0.00013190071723374885	2112.634	0.0	2112.634	0.0
2147.39625	0.00021577691149360367	2147.39625	0.00011103639674814314	2112.682	0.0	2112.682	0.0
2147.42638	0.00019549562311727692	2147.42638	8.517207626250467e-5	2112.73	0.0	2112.73	0.0
2147.45652	0.00017021424138269348	2147.45652	7.430746891311235e-5	2112.778	0.0	2112.778	0.0
2147.48665	0.00015493295300636478	2147.48665	6.844314842749388e-5	2112.826	0.0	2112.826	0.0
NaN	NaN	NaN	NaN	2112.874	0.0	2112.874	0.0
NaN	NaN	NaN	NaN	2112.922	0.0	2112.922	0.0
NaN	NaN	NaN	NaN	2112.97	0.0	2112.97	0.0
NaN	NaN	NaN	NaN	2113.018	0.0	2113.018	0.0
NaN	NaN	NaN	NaN	2113.066	0.0	2113.066	0.0
NaN	NaN	NaN	NaN	2113.114	0.0	2113.114	0.0
NaN	NaN	NaN	NaN	2113.162	0.0	2113.162	0.0
NaN	NaN	NaN	NaN	2113.21	0.0	2113.21	0.0
NaN	NaN	NaN	NaN	2113.258	0.0	2113.258	0.0
NaN	NaN	NaN	NaN	2113.306	0.0	2113.306	0.0
NaN	NaN	NaN	NaN	2113.354	0.0	2113.354	0.0
NaN	NaN	NaN	NaN	2113.402	0.0	2113.402	0.0
NaN	NaN	NaN	NaN	2113.45	0.0	2113.45	0.0
NaN	NaN	NaN	NaN	2113.498	0.0	2113.498	0.0
NaN	NaN	NaN	NaN	2113.546	0.0	2113.546	0.0
NaN	NaN	NaN	NaN	2113.594	0.0	2113.594	0.0
NaN	NaN	NaN	NaN	2113.642	0.0	2113.642	0.0
NaN	NaN	NaN	NaN	2113.69	0.0	2113.69	0.0
NaN	NaN	NaN	NaN	2113.738	0.0	2113.738	0.0
NaN	NaN	NaN	NaN	2113.786	0.0	2113.786	0.0
NaN	NaN	NaN	NaN	2113.834	0.0	2113.834	0.0
NaN	NaN	NaN	NaN	2113.882	0.0	2113.882	0.0
NaN	NaN	NaN	NaN	2113.93	0.0	2113.93	0.0
NaN	NaN	NaN	NaN	2113.978	0.0	2113.978	0.0
NaN	NaN	NaN	NaN	2114.026	0.0	2114.026	0.0
NaN	NaN	NaN	NaN	2114.074	0.0	2114.074	0.0
NaN	NaN	NaN	NaN	2114.122	0.0	2114.122	0.0
NaN	NaN	NaN	NaN	2114.17	0.0	2114.17	0.0
NaN	NaN	NaN	NaN	2114.218	0.0	2114.218	0.0
NaN	NaN	NaN	NaN	2114.266	0.0	2114.266	0.0
NaN	NaN	NaN	NaN	2114.314	0.0	2114.314	0.0
NaN	NaN	NaN	NaN	2114.362	0.0	2114.362	0.0
NaN	NaN	NaN	NaN	2114.41	0.0	2114.41	0.0
NaN	NaN	NaN	NaN	2114.458	0.0	2114.458	0.0
NaN	NaN	NaN	NaN	2114.506	0.0	2114.506	0.0
NaN	NaN	NaN	NaN	2114.554	0.0	2114.554	0.0
NaN	NaN	NaN	NaN	2114.602	0.0	2114.602	0.0
NaN	NaN	NaN	NaN	2114.65	0.0	2114.65	0.0
NaN	NaN	NaN	NaN	2114.698	0.0	2114.698	0.0
NaN	NaN	NaN	NaN	2114.746	0.0	2114.746	0.0
NaN	NaN	NaN	NaN	2114.794	0.0	2114.794	0.0
NaN	NaN	NaN	NaN	2114.842	0.0	2114.842	0.0
NaN	NaN	NaN	NaN	2114.89	0.0	2114.89	0.0
NaN	NaN	NaN	NaN	2114.938	0.0	2114.938	0.0
NaN	NaN	NaN	NaN	2114.986	0.0	2114.986	0.0
NaN	NaN	NaN	NaN	2115.034	0.0	2115.034	0.0
NaN	NaN	NaN	NaN	2115.082	0.0	2115.082	0.0
NaN	NaN	NaN	NaN	2115.13	0.0	2115.13	0.0
NaN	NaN	NaN	NaN	2115.178	0.0	2115.178	0.0
NaN	NaN	NaN	NaN	2115.226	0.0	2115.226	0.0
NaN	NaN	NaN	NaN	2115.274	0.0	2115.274	0.0
NaN	NaN	NaN	NaN	2115.322	0.0	2115.322	0.0
NaN	NaN	NaN	NaN	2115.37	0.0	2115.37	0.0
NaN	NaN	NaN	NaN	2115.418	0.0	2115.418	0.0
NaN	NaN	NaN	NaN	2115.466	0.0	2115.466	0.0
NaN	NaN	NaN	NaN	2115.514	0.0	2115.514	0.0
NaN	NaN	NaN	NaN	2115.562	0.0	2115.562	0.0
NaN	NaN	NaN	NaN	2115.61	0.0	2115.61	0.0
NaN	NaN	NaN	NaN	2115.658	0.0	2115.658	0.0
NaN	NaN	NaN	NaN	2115.706	0.0	2115.706	0.0
NaN	NaN	NaN	NaN	2115.754	0.0	2115.754	0.0
NaN	NaN	NaN	NaN	2115.802	0.0	2115.802	0.0
NaN	NaN	NaN	NaN	2115.85	0.0	2115.85	0.0
NaN	NaN	NaN	NaN	2115.898	0.0	2115.898	0.0
NaN	NaN	NaN	NaN	2115.946	0.0	2115.946	0.0
NaN	NaN	NaN	NaN	2115.994	0.0	2115.994	0.0
NaN	NaN	NaN	NaN	2116.042	0.0	2116.042	0.0
NaN	NaN	NaN	NaN	2116.09	0.0	2116.09	0.0
NaN	NaN	NaN	NaN	2116.138	0.0	2116.138	0.0
NaN	NaN	NaN	NaN	2116.186	0.0	2116.186	0.0
NaN	NaN	NaN	NaN	2116.234	0.0	2116.234	0.0
NaN	NaN	NaN	NaN	2116.282	0.0	2116.282	0.0
NaN	NaN	NaN	NaN	2116.33	0.0	2116.33	0.0
NaN	NaN	NaN	NaN	2116.378	0.0	2116.378	0.0
NaN	NaN	NaN	NaN	2116.426	0.0	2116.426	0.0
NaN	NaN	NaN	NaN	2116.474	0.0	2116.474	0.0
NaN	NaN	NaN	NaN	2116.522	0.0	2116.522	0.0
NaN	NaN	NaN	NaN	2116.57	0.0	2116.57	0.0
NaN	NaN	NaN	NaN	2116.618	0.0	2116.618	0.0
NaN	NaN	NaN	NaN	2116.666	0.0	2116.666	0.0
NaN	NaN	NaN	NaN	2116.714	0.0	2116.714	0.0
NaN	NaN	NaN	NaN	2116.762	0.0	2116.762	0.0
NaN	NaN	NaN	NaN	2116.81	0.0	2116.81	0.0
NaN	NaN	NaN	NaN	2116.858	0.0	2116.858	0.0
NaN	NaN	NaN	NaN	2116.906	0.0	2116.906	0.0
NaN	NaN	NaN	NaN	2116.954	0.0	2116.954	0.0
NaN	NaN	NaN	NaN	2117.002	0.0	2117.002	0.0
NaN	NaN	NaN	NaN	2117.05	0.0	2117.05	0.0
NaN	NaN	NaN	NaN	2117.098	0.0	2117.098	0.0
NaN	NaN	NaN	NaN	2117.146	0.0	2117.146	0.0
NaN	NaN	NaN	NaN	2117.194	0.0	2117.194	0.0
NaN	NaN	NaN	NaN	2117.242	0.0	2117.242	0.0
NaN	NaN	NaN	NaN	2117.29	0.0	2117.29	0.0
NaN	NaN	NaN	NaN	2117.338	0.0	2117.338	0.0
NaN	NaN	NaN	NaN	2117.386	0.0	2117.386	0.0
NaN	NaN	NaN	NaN	2117.434	0.0	2117.434	0.0
NaN	NaN	NaN	NaN	2117.482	0.0	2117.482	0.0
NaN	NaN	NaN	NaN	2117.53	0.0	2117.53	0.0
NaN	NaN	NaN	NaN	2117.578	0.0	2117.578	0.0
NaN	NaN	NaN	NaN	2117.626	0.0	2117.626	0.0
