v_p	A_p	v_s	A_s	νk	ipda	νk	isda
2146.64291	0.00018280996112603892	2146.64291	0.00015264699066261378	2136.35	3.811896733139995	2136.35	5.104534508965398
2146.67304	0.00017252867274970135	2146.67304	0.00015178267017697256	2136.37	3.8632341716468708	2136.37	5.1718665179759205
2146.70317	0.00016224738437337072	2146.70317	0.00014091834969136297	2136.39	3.918917789510073	2136.39	5.245377747807459
2146.73331	0.00015696600263880034	2146.73331	0.0001200537423419884	2136.41	3.9804427261744486	2136.41	5.327423134014488
2146.76344	0.00015168471426246777	2146.76344	8.918942185634493e-5	2136.43	4.049578836817574	2136.43	5.420681068340359
2146.79357	0.0001514034258861402	2146.79357	5.8325101370729215e-5	2136.45	4.128282100253227	2136.45	5.528032160019883
2146.82371	0.00015612204415157288	2146.82371	4.2460494021331896e-5	2136.47	4.218440873727438	2136.47	5.652210461301588
2146.85384	0.00015584075577523143	2146.85384	4.159617353570455e-5	2136.49	4.321513695685078	2136.49	5.795305020755034
2146.88398	0.00016555937404066912	2146.88398	5.5731566186323356e-5	2136.51	4.438166288399743	2136.51	5.958261377840527
2146.91411	0.00017527808566433767	2146.91411	8.486724570069826e-5	2136.53	4.56802325089886	2136.53	6.140542462819801
2146.94424	0.00019499679728800928	2146.94424	0.00011900292521507816	2136.55	4.7096192124007334	2136.55	6.340064326478073
2146.97438	0.00020971541555343115	2146.97438	0.0001481383178656842	2136.57	4.8605827101844845	2136.57	6.553451677133101
2147.00451	0.00022943412717710276	2147.00451	0.000167273997380063	2136.59	5.018029692950851	2136.59	6.776584540651092
2147.03465	0.00023415274544253545	2147.03465	0.00016640939003068067	2136.61	5.179090314614425	2136.61	7.005338890045325
2147.06478	0.00023387145706620094	2147.06478	0.00015554506954504332	2136.63	5.341448846939627	2136.63	7.236364126206367
2147.09491	0.0002235901686898703	2147.09491	0.0001296807490594326	2136.65	5.503755196422533	2136.65	7.467702948218244
2147.12505	0.0002033087869552988	2147.12505	0.00010381614171003917	2136.67	5.665785475205948	2136.67	7.6990707375765
2147.15518	0.0001830274985789651	2147.15518	8.79518212244107e-5	2136.69	5.828296307699773	2136.69	7.931691200400241
2147.18531	0.00017274621020263448	2147.18531	8.208750073879223e-5	2136.71	5.992616720258926	2136.71	8.167720299205511
2147.21545	0.00017246482846806216	2147.21545	9.122289338940603e-5	2136.73	6.160113329111412	2136.73	8.409432536507932
2147.24558	0.00018218354009173765	2147.24558	0.00011035857290378481	2136.75	6.3317074728796054	2136.75	8.658430464398322
2147.27572	0.00019690215835716646	2147.27572	0.00012949396555439474	2136.77	6.507598579048299	2136.77	8.915131658032676
2147.30585	0.00021662086998083807	2147.30585	0.00014362964506876852	2136.79	6.687272306073564	2136.79	9.178694901942224
2147.33598	0.00023133958160450468	2147.33598	0.00014276532458314117	2136.81	6.869782415296123	2136.81	9.447413135075335
2147.36612	0.00023105819986993237	2147.36612	0.00013190071723374885	2136.83	7.054225187688569	2136.83	9.719473749497489
2147.39625	0.00021577691149360367	2147.39625	0.00011103639674814314	2136.85	7.240285271278724	2136.85	9.993893731481917
2147.42638	0.00019549562311727692	2147.42638	8.517207626250467e-5	2136.87	7.428713787528461	2136.87	10.271380998476394
2147.45652	0.00017021424138269348	2147.45652	7.430746891311235e-5	2136.89	7.6215959250553995	2136.89	10.554855678273544
2147.48665	0.00015493295300636478	2147.48665	6.844314842749388e-5	2136.91	7.822285869178347	2136.91	10.849405019036599
NaN	NaN	NaN	NaN	2136.93	8.034953121648007	2136.93	11.161570527624843
NaN	NaN	NaN	NaN	2136.95	8.26380301699762	2136.95	11.498075460813137
NaN	NaN	NaN	NaN	2136.97	8.512173821897989	2136.97	11.864334838926013
NaN	NaN	NaN	NaN	2136.99	8.781805700473349	2136.99	12.263237808199447
NaN	NaN	NaN	NaN	2137.01	9.072555735365702	2137.01	12.694649608154343
NaN	NaN	NaN	NaN	2137.03	9.38267862995689	2137.03	13.155824023672592
NaN	NaN	NaN	NaN	2137.05	9.70955823194195	2137.05	13.642539567823357
NaN	NaN	NaN	NaN	2137.07	10.05056908279984	2137.07	14.150449409935364
NaN	NaN	NaN	NaN	2137.09	10.40367916421173	2137.09	14.676036692520746
NaN	NaN	NaN	NaN	2137.11	10.767524841305915	2137.11	15.216764010172739
NaN	NaN	NaN	NaN	2137.13	11.140953672062505	2137.13	15.770421144304313
NaN	NaN	NaN	NaN	2137.15	11.522316609221194	2137.15	16.33411001691828
NaN	NaN	NaN	NaN	2137.17	11.908950327351562	2137.17	16.903533853922532
NaN	NaN	NaN	NaN	2137.19	12.297228080341796	2137.19	17.473143810578463
NaN	NaN	NaN	NaN	2137.21	12.68329042752311	2137.21	18.037280658845358
NaN	NaN	NaN	NaN	2137.23	13.064226008269312	2137.23	18.5919393799235
NaN	NaN	NaN	NaN	2137.25	13.439236169587119	2137.25	19.136449585694034
NaN	NaN	NaN	NaN	2137.27	13.810311833589248	2137.27	19.6743825851733
NaN	NaN	NaN	NaN	2137.29	14.182176113794032	2137.29	20.213350346439743
NaN	NaN	NaN	NaN	2137.31	14.56157711353362	2137.31	20.763856013432783
NaN	NaN	NaN	NaN	2137.33	14.956278772631551	2137.33	21.337732981689133
NaN	NaN	NaN	NaN	2137.35	15.374168458225157	2137.35	21.94679504086225
NaN	NaN	NaN	NaN	2137.37	15.822759248812	2137.37	22.602099015682263
NaN	NaN	NaN	NaN	2137.39	16.309095570833332	2137.39	23.31382321636829
NaN	NaN	NaN	NaN	2137.41	16.839810879024043	2137.41	24.09138950458222
NaN	NaN	NaN	NaN	2137.43	17.420969626292806	2137.43	24.94329109605547
NaN	NaN	NaN	NaN	2137.45	18.057430683136147	2137.45	25.876238333157733
NaN	NaN	NaN	NaN	2137.47	18.75177616619519	2137.47	26.89367230241533
NaN	NaN	NaN	NaN	2137.49	19.503227801531487	2137.49	27.994238836686897
NaN	NaN	NaN	NaN	2137.51	20.3072203857088	2137.51	29.171177579642627
NaN	NaN	NaN	NaN	2137.53	21.15624336388483	2137.53	30.413509845738055
NaN	NaN	NaN	NaN	2137.55	22.04216178007547	2137.55	31.70934766455688
NaN	NaN	NaN	NaN	2137.57	22.959640505864666	2137.57	33.05080757428089
NaN	NaN	NaN	NaN	2137.59	23.909795231807312	2137.59	34.439287585587635
NaN	NaN	NaN	NaN	2137.61	24.903019998699207	2137.61	35.889602100211974
NaN	NaN	NaN	NaN	2137.63	25.960158282490827	2137.63	37.43176671598004
NaN	NaN	NaN	NaN	2137.65	27.11165516802472	2137.65	39.10989072931846
NaN	NaN	NaN	NaN	2137.67	28.394817433515804	2137.67	40.97833413554474
NaN	NaN	NaN	NaN	2137.69	29.849640935025597	2137.69	43.095763495881435
NaN	NaN	NaN	NaN	2137.71	31.513817329305535	2137.71	45.51796125531594
NaN	NaN	NaN	NaN	2137.73	33.41760451283989	2137.73	48.29034981400606
NaN	NaN	NaN	NaN	2137.75	35.579339173443415	2137.75	51.441336177080814
NaN	NaN	NaN	NaN	2137.77	38.002471176529355	2137.77	54.97774997401909
NaN	NaN	NaN	NaN	2137.79	40.67494918482947	2137.79	58.88360825934463
NaN	NaN	NaN	NaN	2137.81	43.571377894911166	2137.81	63.12288662256379
NaN	NaN	NaN	NaN	2137.83	46.65752610949603	2137.83	67.64578339342475
NaN	NaN	NaN	NaN	2137.85	49.89571277873287	2137.85	72.39643346859889
NaN	NaN	NaN	NaN	2137.87	53.24885759606005	2137.87	77.31891032745081
NaN	NaN	NaN	NaN	2137.89	56.681146935608155	2137.89	82.35852233082264
NaN	NaN	NaN	NaN	2137.91	60.15459640903543	2137.91	87.45727189259192
NaN	NaN	NaN	NaN	2137.93	63.62288430525643	2137.93	92.54534926350446
NaN	NaN	NaN	NaN	2137.95	67.02564739191952	2137.95	97.53318416257653
NaN	NaN	NaN	NaN	2137.97	70.28681059015777	2137.97	102.30918135757648
NaN	NaN	NaN	NaN	2137.99	73.31893711117884	2137.99	106.74602534832273
NaN	NaN	NaN	NaN	2138.01	76.03264172992655	2138.01	110.71420622135186
NaN	NaN	NaN	NaN	2138.03	78.34736327382298	2138.03	114.0974423583613
NaN	NaN	NaN	NaN	2138.05	80.19888921860806	2138.05	116.80335541339969
NaN	NaN	NaN	NaN	2138.07	81.54066777914592	2138.07	118.76512682563809
NaN	NaN	NaN	NaN	2138.09	82.33936374106253	2138.09	119.93483078174324
NaN	NaN	NaN	NaN	2138.11	82.56843867688882	2138.11	120.2739710713386
NaN	NaN	NaN	NaN	2138.13	82.20484066661282	2138.13	119.7486429164402
NaN	NaN	NaN	NaN	2138.15	81.23232278962178	2138.15	118.33444949344413
NaN	NaN	NaN	NaN	2138.17	79.65121484865779	2138.17	116.03090325929807
NaN	NaN	NaN	NaN	2138.19	77.4905985132343	2138.19	112.87937818614206
NaN	NaN	NaN	NaN	2138.21	74.81687385267077	2138.21	108.9758060490654
NaN	NaN	NaN	NaN	2138.23	71.73373856641682	2138.23	104.4708142092891
NaN	NaN	NaN	NaN	2138.25	68.37211595353492	2138.25	99.55513717556077
NaN	NaN	NaN	NaN	2138.27	64.87275716623954	2138.27	94.43426307400134
NaN	NaN	NaN	NaN	2138.29	61.36703169726539	2138.29	89.30036537203283
NaN	NaN	NaN	NaN	2138.31	57.96159963388354	2138.31	84.30985028842322
NaN	NaN	NaN	NaN	2138.33	54.73046898643607	2138.33	79.57166320089904
NaN	NaN	NaN	NaN	2138.35	51.71477302434748	2138.35	75.1468703998585
NaN	NaN	NaN	NaN	2138.37	48.9280817160646	2138.37	71.05633987205081
NaN	NaN	NaN	NaN	2138.39	46.36413091672892	2138.39	67.29196885572274
NaN	NaN	NaN	NaN	2138.41	44.004417351653	2138.41	63.82771589760148
NaN	NaN	NaN	NaN	2138.43	41.82435934490956	2138.43	60.62851994703047
NaN	NaN	NaN	NaN	2138.45	39.797806911408905	2138.45	57.656782238769914
NaN	NaN	NaN	NaN	2138.47	37.90019524570726	2138.47	54.876853331183206
NaN	NaN	NaN	NaN	2138.49	36.110673667300055	2138.49	52.2580452587654
NaN	NaN	NaN	NaN	2138.51	34.413421585937066	2138.51	49.77652347952966
NaN	NaN	NaN	NaN	2138.53	32.798288702254034	2138.53	47.41631524786658
NaN	NaN	NaN	NaN	2138.55	31.260864053136434	2138.55	45.16959389739888
NaN	NaN	NaN	NaN	2138.57	29.802002713254364	2138.57	43.0362488618552
NaN	NaN	NaN	NaN	2138.59	28.426724803118294	2138.59	41.02255295788008
NaN	NaN	NaN	NaN	2138.61	27.142374669253353	2138.61	39.13868951406959
NaN	NaN	NaN	NaN	2138.63	25.95610835223222	2138.63	37.395181244753374
NaN	NaN	NaN	NaN	2138.65	24.87212886971291	2138.65	35.79881002454796
NaN	NaN	NaN	NaN	2138.67	23.889399227422217	2138.67	34.34910747139141
NaN	NaN	NaN	NaN	2138.69	23.000583053222627	2138.69	33.03655374194557
NaN	NaN	NaN	NaN	2138.71	22.192595977689788	2138.71	31.843100639579806
NaN	NaN	NaN	NaN	2138.73	21.448544440333702	2138.73	30.744751939221093
NaN	NaN	NaN	NaN	2138.75	20.750293511355924	2138.75	29.71514658870223
NaN	NaN	NaN	NaN	2138.77	20.080725789217574	2138.77	28.72881465463361
NaN	NaN	NaN	NaN	2138.79	19.425017458674258	2138.79	27.76313770281871
NaN	NaN	NaN	NaN	2138.81	18.77081440326678	2138.81	26.79882442193366
NaN	NaN	NaN	NaN	2138.83	18.10774769100666	2138.83	25.819487606448426
NaN	NaN	NaN	NaN	2138.85	17.427011055995475	2138.85	24.81129589657494
NaN	NaN	NaN	NaN	2138.87	16.721613645766393	2138.87	23.76351305963615
NaN	NaN	NaN	NaN	2138.89	15.987494060278076	2138.89	22.670144454486596
NaN	NaN	NaN	NaN	2138.91	15.225151182188597	2138.91	21.53218987524671
NaN	NaN	NaN	NaN	2138.93	14.441058929562205	2138.93	20.359491805645778
NaN	NaN	NaN	NaN	2138.95	13.648055577090917	2138.95	19.171091539134206
NaN	NaN	NaN	NaN	2138.97	12.864168301091556	2138.97	17.99339661934602
NaN	NaN	NaN	NaN	2138.99	12.109851725628328	2138.99	16.8561777324118
NaN	NaN	NaN	NaN	2139.01	11.404201456410801	2139.01	15.787199603932986
NaN	NaN	NaN	NaN	2139.03	10.761143661406074	2139.03	14.80687404248962
NaN	NaN	NaN	NaN	2139.05	10.18673114130668	2139.05	13.924482570090587
NaN	NaN	NaN	NaN	2139.07	9.678416307376098	2139.07	13.137148372583857
NaN	NaN	NaN	NaN	2139.09	9.226573620444539	2139.09	12.431913081064915
NaN	NaN	NaN	NaN	2139.11	8.817799033241348	2139.11	11.790252763792147
NaN	NaN	NaN	NaN	2139.13	8.438901509838896	2139.13	11.193533586408938
NaN	NaN	NaN	NaN	2139.15	8.08027907584002	2139.15	10.627616432077886
NaN	NaN	NaN	NaN	2139.17	7.737646643895376	2139.17	10.085218545301975
NaN	NaN	NaN	NaN	2139.19	7.411744414741195	2139.19	9.565568946742742
NaN	NaN	NaN	NaN	2139.21	7.106417517134951	2139.21	9.071945138439068
NaN	NaN	NaN	NaN	2139.23	6.825996133101196	2139.23	8.608394829602911
NaN	NaN	NaN	NaN	2139.25	6.573017920061963	2139.25	8.17705000918386
NaN	NaN	NaN	NaN	2139.27	6.347027591760238	2139.27	7.77695772263831
NaN	NaN	NaN	NaN	2139.29	6.144652980080295	2139.29	7.404571768332243
NaN	NaN	NaN	NaN	2139.31	5.960654330429962	2139.31	7.055354658516938
NaN	NaN	NaN	NaN	2139.33	5.789373228594506	2139.33	6.725610197616073
NaN	NaN	NaN	NaN	2139.35	5.626024432446928	2139.35	6.413767361936386
NaN	NaN	NaN	NaN	2139.37	5.467491477372239	2139.37	6.120723061080372
NaN	NaN	NaN	NaN	2139.39	5.312550164700588	2139.39	5.849286985199654
NaN	NaN	NaN	NaN	2139.41	5.161624090950583	2139.41	5.603060507798196
NaN	NaN	NaN	NaN	2139.43	5.016232999687028	2139.43	5.385156971951914
NaN	NaN	NaN	NaN	2139.45	4.878275084413051	2139.45	5.197092678927055
NaN	NaN	NaN	NaN	2139.47	4.749266650652579	2139.47	5.03805834972565
NaN	NaN	NaN	NaN	2139.49	4.629687169317902	2139.49	4.9046944634124605
NaN	NaN	NaN	NaN	2139.51	4.51861536285969	2139.51	4.791436368097187
NaN	NaN	NaN	NaN	2139.53	4.413821060467653	2139.53	4.691411621275598
NaN	NaN	NaN	NaN	2139.55	4.312350554933873	2139.55	4.597727519069354
NaN	NaN	NaN	NaN	2139.57	4.211439696675707	2139.57	4.5048181605659
NaN	NaN	NaN	NaN	2139.59	4.109412301997768	2139.59	4.4094265850467425
NaN	NaN	NaN	NaN	2139.61	4.006185819416195	2139.61	4.310870982375736
NaN	NaN	NaN	NaN	2139.63	3.90315700727427	2139.63	4.2104943908021655
NaN	NaN	NaN	NaN	2139.65	3.8025153540690506	2139.65	4.110526022158919
NaN	NaN	NaN	NaN	2139.67	3.70629250262509	2139.67	4.012830360982867
NaN	NaN	NaN	NaN	2139.69	3.615568452245172	2139.69	3.918059490139852
NaN	NaN	NaN	NaN	2139.71	3.530168229324346	2139.71	3.8255326923620028
NaN	NaN	NaN	NaN	2139.73	3.4489502340849194	2139.73	3.733840494672265
NaN	NaN	NaN	NaN	2139.75	3.3705304369574276	2139.75	3.6418646086905073
NaN	NaN	NaN	NaN	2139.77	3.294121877764327	2139.77	3.549754241253174
NaN	NaN	NaN	NaN	2139.79	3.2201531044176535	2139.79	3.4594512209687402
NaN	NaN	NaN	NaN	2139.81	3.1504447034829925	2139.81	3.3745643604737907
NaN	NaN	NaN	NaN	2139.83	3.0879032367147	2139.83	3.2996531271015273
NaN	NaN	NaN	NaN	2139.85	3.035860491325667	2139.85	3.239185984620179
NaN	NaN	NaN	NaN	2139.87	2.9972876009559037	2139.87	3.1965241682573846
NaN	NaN	NaN	NaN	2139.89	2.974125891942197	2139.89	3.173236257527898
NaN	NaN	NaN	NaN	2139.91	2.9669081479588315	2139.91	3.1689068214000926
NaN	NaN	NaN	NaN	2139.93	2.9747276668866087	2139.93	3.1814226390122147
NaN	NaN	NaN	NaN	2139.95	2.9954928551074422	2139.95	3.2075661166184037
NaN	NaN	NaN	NaN	2139.97	3.0263255943024348	2139.97	3.2436682824091627
NaN	NaN	NaN	NaN	2139.99	3.063948899219068	2139.99	3.28609670424665
NaN	NaN	NaN	NaN	2140.01	3.1049624117273726	2140.01	3.331463973428812
NaN	NaN	NaN	NaN	2140.03	3.1459939058811512	2140.03	3.3765918568003457
NaN	NaN	NaN	NaN	2140.05	3.1837959519661	2140.05	3.4183870307787094
NaN	NaN	NaN	NaN	2140.07	3.2153877109082476	2140.07	3.4538171679567653
NaN	NaN	NaN	NaN	2140.09	3.2383043682548083	2140.09	3.4801003205168404
NaN	NaN	NaN	NaN	2140.11	3.2509270756823305	2140.11	3.4950701881331527
NaN	NaN	NaN	NaN	2140.13	3.2527709967088985	2140.13	3.497533872061705
NaN	NaN	NaN	NaN	2140.15	3.2445654472892937	2140.15	3.4873837634601768
NaN	NaN	NaN	NaN	2140.17	3.228006671999796	2140.17	3.465307803296693
NaN	NaN	NaN	NaN	2140.19	3.2051944711689195	2140.19	3.432136334620579
NaN	NaN	NaN	NaN	2140.21	3.177922537324694	2140.21	3.3880753111620314
NaN	NaN	NaN	NaN	2140.23	3.1470959048466787	2140.23	3.3321883965548746
NaN	NaN	NaN	NaN	2140.25	3.1125315477546556	2140.25	3.262429386235117
NaN	NaN	NaN	NaN	2140.27	3.07325251919259	2140.27	3.176303947242073
NaN	NaN	NaN	NaN	2140.29	3.028174636650936	2140.29	3.0719559852003995
NaN	NaN	NaN	NaN	2140.31	2.976910357565933	2140.31	2.9492667308527896
NaN	NaN	NaN	NaN	2140.33	2.920364277355274	2140.33	2.81052633824879
NaN	NaN	NaN	NaN	2140.35	2.860891352583349	2140.35	2.6604015777402363
NaN	NaN	NaN	NaN	2140.37	2.801979685498109	2140.37	2.5051988114454247
NaN	NaN	NaN	NaN	2140.39	2.7476087114494474	2140.39	2.3516811589748357
NaN	NaN	NaN	NaN	2140.41	2.7015364969777056	2140.41	2.2058343718639932
NaN	NaN	NaN	NaN	2140.43	2.666755509883124	2140.43	2.0719477090402436
NaN	NaN	NaN	NaN	2140.45	2.645253736222644	2140.45	1.9522205059951498
NaN	NaN	NaN	NaN	2140.47	2.6380901664926384	2140.47	1.846904530073885
NaN	NaN	NaN	NaN	2140.49	2.6456984164330537	2140.49	1.7548296289221352
NaN	NaN	NaN	NaN	2140.51	2.6682956769300543	2140.51	1.6740843154561689
NaN	NaN	NaN	NaN	2140.53	2.706286385153588	2140.53	1.602637196680662
NaN	NaN	NaN	NaN	2140.55	2.7605803334996937	2140.55	1.5387591391848785
NaN	NaN	NaN	NaN	2140.57	2.832764729868026	2140.57	1.4811980909076838
NaN	NaN	NaN	NaN	2140.59	2.925070168260531	2140.59	1.429135793604086
NaN	NaN	NaN	NaN	2140.61	3.040067516009994	2140.61	1.382003473114749
NaN	NaN	NaN	NaN	2140.63	3.180056777824447	2140.63	1.339252206285898
NaN	NaN	NaN	NaN	2140.65	3.3461832792137183	2140.65	1.3001690290305559
NaN	NaN	NaN	NaN	2140.67	3.5374346485121864	2140.67	1.263806581467928
NaN	NaN	NaN	NaN	2140.69	3.749789174350224	2140.69	1.2290550229673103
NaN	NaN	NaN	NaN	2140.71	3.9758338999541905	2140.71	1.1948358758324402
NaN	NaN	NaN	NaN	2140.73	4.205094637836772	2140.73	1.1603509499905031
NaN	NaN	NaN	NaN	2140.75	4.425119235943688	2140.75	1.1252928497296408
NaN	NaN	NaN	NaN	2140.77	4.6230996058046765	2140.77	1.0899306750557773
NaN	NaN	NaN	NaN	2140.79	4.787621872320322	2140.79	1.0550268341004547
NaN	NaN	NaN	NaN	2140.81	4.910096854694855	2140.81	1.021603642409495
NaN	NaN	NaN	NaN	2140.83	4.985567776120317	2140.83	0.9906358127317347
NaN	NaN	NaN	NaN	2140.85	5.012843987704016	2140.85	0.9627721225741941
NaN	NaN	NaN	NaN	2140.87	4.994135194614411	2140.87	0.938174855658293
NaN	NaN	NaN	NaN	2140.89	4.934446805474955	2140.89	0.9165166590647154
NaN	NaN	NaN	NaN	2140.91	4.840919627376876	2140.91	0.8971142035110025
NaN	NaN	NaN	NaN	2140.93	4.722135306015282	2140.93	0.8791331733942369
NaN	NaN	NaN	NaN	2140.95	4.587292003530602	2140.95	0.8617870342195091
NaN	NaN	NaN	NaN	2140.97	4.445176756588656	2140.97	0.8444731781273638
NaN	NaN	NaN	NaN	2140.99	4.303017595561072	2140.99	0.8268293275627806
NaN	NaN	NaN	NaN	2141.01	4.165488172753857	2141.01	0.8087289487201252
NaN	NaN	NaN	NaN	2141.03	4.034224283938275	2141.03	0.7902505903525042
NaN	NaN	NaN	NaN	2141.05	3.908110433110415	2141.05	0.7716493040040368
NaN	NaN	NaN	NaN	2141.07	3.784327579618114	2141.07	0.7533383976717483
NaN	NaN	NaN	NaN	2141.09	3.659842405524779	2141.09	0.7358719346168918
NaN	NaN	NaN	NaN	2141.11	3.5328206346688162	2141.11	0.7199132137402672
NaN	NaN	NaN	NaN	2141.13	3.403468155186605	2141.13	0.7061820197327264
NaN	NaN	NaN	NaN	2141.15	3.2740412566911865	2141.15	0.6953851207337295
NaN	NaN	NaN	NaN	2141.17	3.14811089510046	2141.17	0.688140853336378
NaN	NaN	NaN	NaN	2141.19	3.0294557728607643	2141.19	0.6849067672157789
NaN	NaN	NaN	NaN	2141.21	2.9210676540251317	2141.21	0.6859142764070747
NaN	NaN	NaN	NaN	2141.23	2.8246450297160104	2141.23	0.6911138512922013
NaN	NaN	NaN	NaN	2141.25	2.7406954343047625	2141.25	0.7001416836359267
NaN	NaN	NaN	NaN	2141.27	2.6690902200450264	2141.27	0.7123292693563636
NaN	NaN	NaN	NaN	2141.29	2.6097410814941076	2141.29	0.7267813337068373
NaN	NaN	NaN	NaN	2141.31	2.5630583683365495	2141.31	0.7425369538566347
NaN	NaN	NaN	NaN	2141.33	2.5299917400565453	2141.33	0.7588027040404223
NaN	NaN	NaN	NaN	2141.35	2.5116673219133476	2141.35	0.7752127987120346
NaN	NaN	NaN	NaN	2141.37	2.50882437011933	2141.37	0.7920432450687884
NaN	NaN	NaN	NaN	2141.39	2.521341563414889	2141.39	0.81029973210217
NaN	NaN	NaN	NaN	2141.41	2.5480999520805327	2141.41	0.8316218819825196
NaN	NaN	NaN	NaN	2141.43	2.587281830458702	2141.43	0.8579974221086485
NaN	NaN	NaN	NaN	2141.45	2.637016377811457	2141.45	0.8913420393301074
NaN	NaN	NaN	NaN	2141.47	2.696128642241473	2141.47	0.9330475360328415
NaN	NaN	NaN	NaN	2141.49	2.764686128232027	2141.49	0.983609218168913
NaN	NaN	NaN	NaN	2141.51	2.8440899695628676	2141.51	1.0424086695873664
NaN	NaN	NaN	NaN	2141.53	2.9366096328140827	2141.53	1.1076702234700897
NaN	NaN	NaN	NaN	2141.55	3.044463122484974	2141.55	1.1765623140057497
NaN	NaN	NaN	NaN	2141.57	3.168730920477334	2141.57	1.2454033777811353
NaN	NaN	NaN	NaN	2141.59	3.3084917239676335	2141.59	1.3099534675060929
NaN	NaN	NaN	NaN	2141.61	3.460533262472137	2141.61	1.365797984368207
NaN	NaN	NaN	NaN	2141.63	3.619819525018997	2141.63	1.408825082375699
NaN	NaN	NaN	NaN	2141.65	3.780641373572329	2141.65	1.435752814468261
NaN	NaN	NaN	NaN	2141.67	3.938137633940207	2141.67	1.444600844301084
NaN	NaN	NaN	NaN	2141.69	4.089744606508763	2141.69	1.4349701549813965
NaN	NaN	NaN	NaN	2141.71	4.236160099359452	2141.71	1.408026872073432
NaN	NaN	NaN	NaN	2141.73	4.381567159912491	2141.73	1.3661794279450306
NaN	NaN	NaN	NaN	2141.75	4.53307421820139	2141.75	1.3125490193649714
NaN	NaN	NaN	NaN	2141.77	4.699513421526592	2141.77	1.2504049443199334
NaN	NaN	NaN	NaN	2141.79	4.889862089068132	2141.79	1.1827326764322708
NaN	NaN	NaN	NaN	2141.81	5.1116248067760095	2141.81	1.1120282094425837
NaN	NaN	NaN	NaN	2141.83	5.369557065385544	2141.83	1.040307985679078
NaN	NaN	NaN	NaN	2141.85	5.665115275222212	2141.85	0.9692411725738648
NaN	NaN	NaN	NaN	2141.87	5.996935605527612	2141.87	0.9002846825632389
NaN	NaN	NaN	NaN	2141.89	6.362434368172025	2141.89	0.8347338838276174
NaN	NaN	NaN	NaN	2141.91	6.760307948347425	2141.91	0.7736683264906437
NaN	NaN	NaN	NaN	2141.93	7.193396336768837	2141.93	0.7178358745058809
NaN	NaN	NaN	NaN	2141.95	7.6712035924608255	2141.95	0.6675517678491435
NaN	NaN	NaN	NaN	2141.97	8.211430555336285	2141.97	0.6226813948413079
NaN	NaN	NaN	NaN	2141.99	8.84013916295845	2141.99	0.5827361761809858
NaN	NaN	NaN	NaN	2142.01	9.590495683108434	2142.01	0.5470617475869012
NaN	NaN	NaN	NaN	2142.03	10.50027775724914	2142.03	0.5150584081952272
NaN	NaN	NaN	NaN	2142.05	11.608409891941033	2142.05	0.4863599562167203
NaN	NaN	NaN	NaN	2142.07	12.950766906280792	2142.07	0.46091162138322256
NaN	NaN	NaN	NaN	2142.09	14.555467337340477	2142.09	0.43892337495519934
NaN	NaN	NaN	NaN	2142.11	16.437941128934572	2142.11	0.4207174848118473
NaN	NaN	NaN	NaN	2142.13	18.59617849008242	2142.13	0.40652361847901347
NaN	NaN	NaN	NaN	2142.15	21.006673086955004	2142.15	0.39628979066480485
NaN	NaN	NaN	NaN	2142.17	23.621606618431823	2142.17	0.389569157883987
NaN	NaN	NaN	NaN	2142.19	26.367790002316692	2142.19	0.38551567254001834
NaN	NaN	NaN	NaN	2142.21	29.147823199359227	2142.21	0.38298681405262874
NaN	NaN	NaN	NaN	2142.23	31.843886969780318	2142.23	0.38072154139253916
NaN	NaN	NaN	NaN	2142.25	34.32451014960566	2142.25	0.3775452406712663
NaN	NaN	NaN	NaN	2142.27	36.45449226860752	2142.27	0.37255311331148894
NaN	NaN	NaN	NaN	2142.29	38.107801428759856	2142.29	0.3652353791502314
NaN	NaN	NaN	NaN	2142.31	39.18261340042272	2142.31	0.3555253208453173
NaN	NaN	NaN	NaN	2142.33	39.61669768690746	2142.33	0.3437689721304793
NaN	NaN	NaN	NaN	2142.35	39.400292006338375	2142.35	0.3306300965820148
NaN	NaN	NaN	NaN	2142.37	38.582925849751206	2142.37	0.31695468802700677
NaN	NaN	NaN	NaN	2142.39	37.27099150383771	2142.39	0.30362442937125894
NaN	NaN	NaN	NaN	2142.41	35.61462343776867	2142.41	0.29142719082128704
NaN	NaN	NaN	NaN	2142.43	33.78540212005276	2142.43	0.280964737355287
NaN	NaN	NaN	NaN	2142.45	31.949562692740457	2142.45	0.2726057676584068
NaN	NaN	NaN	NaN	2142.47	30.24339506890892	2142.47	0.2664805696829211
NaN	NaN	NaN	NaN	2142.49	28.757311849053835	2142.49	0.26250601468546514
NaN	NaN	NaN	NaN	2142.51	27.532492696298966	2142.51	0.2604278753155999
NaN	NaN	NaN	NaN	2142.53	26.570008409081467	2142.53	0.2598701347883231
NaN	NaN	NaN	NaN	2142.55	25.848459136319978	2142.55	0.2603851835256543
NaN	NaN	NaN	NaN	2142.57	25.343929478106904	2142.57	0.2615022395823584
NaN	NaN	NaN	NaN	2142.59	25.046223888286278	2142.59	0.2627730764424631
NaN	NaN	NaN	NaN	2142.61	24.967609085529197	2142.61	0.26381429343424684
NaN	NaN	NaN	NaN	2142.63	25.143514383605982	2142.63	0.26434428458069625
NaN	NaN	NaN	NaN	2142.65	25.627412041670965	2142.65	0.26421131237617157
NaN	NaN	NaN	NaN	2142.67	26.483407387313466	2142.67	0.2634078201537877
