Wavenumber	Absorbance
2143.29805	0.0631740369853031
2143.32819	0.04818375560356854
2143.35832	0.03805347431519221
2143.38845	0.030908193026815873
2143.41859	0.025432911645081303
2143.44872	0.020912630356704973
2143.47885	0.017087349068328636
2143.50899	0.013962067686594068
2143.53912	0.011586786398217738
2143.56926	0.009906505016483158
2143.59939	0.008751223728106834
2143.62952	0.007885942439730502
2143.65966	0.007105661057995934
2143.68979	0.006310379769619595
2143.71992	0.005505098481243267
2143.75006	0.0047698170995087025
2143.78019	0.004184535811132366
2143.81033	0.003779254429397798
2143.84046	0.003523973141021472
2143.87059	0.003338691852645126
2143.90073	0.0031434104709105667
2143.93086	0.002898129182534237
2143.961	0.002607847800799666
2143.99113	0.002312566512423328
2144.02126	0.002062285224047
2144.0514	0.0018920038423124313
2144.08153	0.001801722553936097
2144.11166	0.0017714412655597672
2144.1418	0.0017611598838251918
2144.17193	0.001725878595448857
2144.20207	0.001650597213714293
2144.2322	0.0015353159253379614
2144.26233	0.0014000346369616237
2144.29247	0.0012647532552270621
2144.3226	0.0011544719668507356
2144.35274	0.0010741905851161596
2144.38287	0.0010289092967398286
2144.413	0.0010086280083635019
2144.44314	0.0009933466266289284
2144.47327	0.0009680653382525897
2144.5034	0.0009327840498762618
2144.53354	0.000882502668141695
2144.56367	0.0008322213797653591
2144.59381	0.0007869399980307903
2144.62394	0.0007616587096544586
2144.65407	0.0007413774212781249
2144.68421	0.0007210960395435603
2144.71434	0.0006858147511672255
2144.74447	0.0006305334627908915
2144.77461	0.0005552520810563205
2144.80474	0.0004749707926799962
2144.83488	0.0004096894109454144
2144.86501	0.0003794081225690915
2144.89514	0.000384126834192762
2144.92528	0.00041384545245819193
2144.95541	0.00044356416408185273
2144.98555	0.0004582827823472885
2145.01568	0.0004330014939709567
2145.04581	0.0003827202055946208
2145.07595	0.00032243882386005784
2145.10608	0.0002671575354837169
2145.13621	0.00024187624710738514
2145.16635	0.0002565948653728209
2145.19648	0.0002913135769964867
2145.22662	0.0003410321952619158
