# Wavenumber / cm-1 	 Absorbance / OD
2.111744780000000446e+03	-7.505930340163946557e-05
2.111774910000000546e+03	-3.593466375916010147e-05
2.111805050000000392e+03	8.189685355486364671e-06
2.111835180000000491e+03	4.231432499794685054e-05
2.111865310000000136e+03	6.143896464043396843e-05
2.111895450000000437e+03	6.556331375505430881e-05
2.111925580000000537e+03	5.968795339754418006e-05
2.111955710000000181e+03	5.381259304002017352e-05
2.111985850000000482e+03	4.793694215465826858e-05
2.112015980000000582e+03	4.706158179712538470e-05
2.112046120000000428e+03	4.618593091176848020e-05
2.112076250000000528e+03	4.031057055424447366e-05
2.112106380000000172e+03	2.943521019672934447e-05
2.112136520000000473e+03	8.559559311366315981e-06
2.112166650000000573e+03	-1.731580104616381455e-05
2.112196780000000217e+03	-3.819116140368894463e-05
2.112226920000000518e+03	-4.906681228904197223e-05
2.112257050000000163e+03	-3.994217264656485522e-05
2.112287190000000464e+03	-1.581782353193839086e-05
2.112317320000000564e+03	1.330681611053097235e-05
2.112347450000000208e+03	3.743145575302309069e-05
2.112377590000000509e+03	4.655580486766230930e-05
2.112407720000000154e+03	4.068044451013830276e-05
2.112437860000000455e+03	1.980479362477527427e-05
2.112467990000000555e+03	-1.107056673274597891e-05
2.112498120000000199e+03	-3.194592709025723121e-05
2.112528260000000500e+03	-3.782157797564689172e-05
2.112558390000000145e+03	-2.869693833314201914e-05
2.112588520000000244e+03	-1.457229869067377948e-05
2.112618660000000546e+03	4.552050423961562231e-06
2.112648790000000190e+03	1.367669006643867924e-05
2.112678930000000491e+03	7.801039181076774298e-06
2.112709060000000136e+03	-3.074321176438354897e-06
2.112739190000000235e+03	-1.894968153395848454e-05
2.112769330000000537e+03	-3.482533241933039037e-05
2.112799460000000181e+03	-3.570069277684939646e-05
2.112829600000000482e+03	-3.157634366221517830e-05
2.112859730000000582e+03	-2.745170401974306174e-05
2.112889860000000226e+03	-3.332706437726706827e-05
2.112920000000000528e+03	-4.420271526263397366e-05
2.112950130000000172e+03	-7.007807562013634861e-05
2.112980260000000271e+03	-9.095343597767535648e-05
2.113010400000000573e+03	-1.118290868630245072e-04
2.113040530000000217e+03	-1.127044472205573911e-04
2.113070670000000518e+03	-9.358009810592204936e-05
2.113100800000000163e+03	-6.445545846343880836e-05
2.113130930000000262e+03	-3.033081882095056692e-05
2.113161070000000564e+03	-6.206469706324102553e-06
2.113191200000000208e+03	7.918169936158014899e-06
2.113221330000000307e+03	2.042809578620130573e-06
2.113251470000000154e+03	-8.832841306732897024e-06
2.113281600000000253e+03	-1.970820166426190401e-05
2.113311740000000555e+03	-2.558385254962380895e-05
2.113341870000000199e+03	-2.145921290713781460e-05
2.113372000000000298e+03	-1.733457326466569803e-05
2.113402140000000145e+03	-1.821022415002260253e-05
2.113432270000000244e+03	-2.908558450755160951e-05
2.113462410000000546e+03	-5.496123539290576065e-05
2.113492540000000190e+03	-8.583659575042701384e-05
2.113522670000000289e+03	-1.167119561079621448e-04
2.113552810000000136e+03	-1.375876069933112955e-04
2.113582940000000235e+03	-1.334629673508391789e-04
2.113613070000000334e+03	-1.143383277083659388e-04
2.113643210000000181e+03	-8.021397859372947359e-05
2.113673340000000280e+03	-4.608933895125510993e-05
2.113703480000000582e+03	-2.696498983661976823e-05
2.113733610000000226e+03	-2.784035019413877432e-05
2.113763740000000325e+03	-4.371571055165890396e-05
2.113793880000000172e+03	-6.459136143700805466e-05
2.113824010000000271e+03	-8.046672179454206209e-05
2.113854150000000573e+03	-8.634237267990396703e-05
2.113884280000000217e+03	-7.721773303744072781e-05
2.113914410000000316e+03	-5.809309339495360991e-05
2.113944550000000163e+03	-3.896874428030439041e-05
2.113974680000000262e+03	-2.484410463783615075e-05
2.114004810000000361e+03	-2.571946499536903463e-05
2.114034950000000208e+03	-3.159511588071706178e-05
2.114065080000000307e+03	-4.247047623825994656e-05
2.114095220000000154e+03	-4.834612712360797371e-05
2.114125350000000253e+03	-4.922148748112697980e-05
2.114155480000000352e+03	-4.009684783864986279e-05
2.114185620000000199e+03	-3.597249872400176685e-05
2.114215750000000298e+03	-4.684785908154465162e-05
2.114245880000000398e+03	-6.772321943906978170e-05
2.114276020000000244e+03	-9.359887032442393284e-05
2.114306150000000343e+03	-1.294742306819501865e-04
2.114336290000000190e+03	-1.453498815673082145e-04
2.114366420000000289e+03	-1.512252419248183433e-04
2.114396550000000389e+03	-1.321006022823589809e-04
2.114426690000000235e+03	-9.797625316770863790e-05
2.114456820000000334e+03	-5.885161352524315159e-05
2.114486960000000181e+03	-2.472726441060668634e-05
2.114517090000000280e+03	-5.602624768119568444e-06
2.114547220000000380e+03	-1.477985125647451881e-06
2.114577360000000226e+03	-1.235363601100047948e-05
2.114607490000000325e+03	-2.322899636852948646e-05
2.114637620000000425e+03	-3.910435672606349389e-05
2.114667760000000271e+03	-4.998000761141652148e-05
2.114697890000000370e+03	-5.585536796895440581e-05
2.114728030000000217e+03	-6.173101885430243296e-05
2.114758160000000316e+03	-5.760637921183031640e-05
2.114788290000000416e+03	-4.848173956935319939e-05
2.114818430000000262e+03	-3.935739045470010300e-05
2.114848560000000361e+03	-3.023275081223686378e-05
2.114878690000000461e+03	-2.610811116976474722e-05
2.114908830000000307e+03	-3.198376205512665216e-05
2.114938960000000407e+03	-4.785912241264678180e-05
2.114969100000000253e+03	-6.873477329800981028e-05
2.114999230000000352e+03	-8.961013365552106258e-05
2.115029360000000452e+03	-1.054854940130550700e-04
2.115059500000000298e+03	-1.113611448984169749e-04
2.115089630000000398e+03	-1.072365052559448584e-04
2.115119770000000244e+03	-9.311215614130063933e-05
2.115149900000000343e+03	-7.898751649881852188e-05
2.115180030000000443e+03	-7.486287685636028311e-05
2.115210170000000289e+03	-8.073852774169443247e-05
2.115240300000000389e+03	-9.161388809922343945e-05
2.115270430000000488e+03	-1.024892484567663242e-04
2.115300570000000334e+03	-1.033648993421232287e-04
2.115330700000000434e+03	-9.424025969964611171e-05
2.115360840000000280e+03	-7.511591058499689222e-05
2.115390970000000380e+03	-5.599127094252365211e-05
2.115421100000000479e+03	-4.186663130004153466e-05
2.115451240000000325e+03	-3.274228218540231605e-05
2.115481370000000425e+03	-3.861764254294020038e-05
2.115511510000000271e+03	-4.449329342828822753e-05
2.115541640000000370e+03	-5.536865378583111230e-05
2.115571770000000470e+03	-5.624401414335011840e-05
2.115601910000000316e+03	-5.711966502870702289e-05
2.115632040000000416e+03	-4.799502538621602810e-05
2.115662170000000515e+03	-3.387038574374778843e-05
2.115692310000000361e+03	-1.974603662911744717e-05
2.115722440000000461e+03	-6.213969866442070611e-07
2.115752580000000307e+03	1.350295212800001199e-05
2.115782710000000407e+03	1.762759177048600634e-05
2.115812840000000506e+03	1.175223141296199980e-05
2.115842980000000352e+03	-9.123419472401028685e-06
2.115873110000000452e+03	-4.999877982993228276e-05
2.115903240000000551e+03	-9.587414018746853728e-05
2.115933380000000398e+03	-1.417497910728149346e-04
2.115963510000000497e+03	-1.676251514303450652e-04
2.115993650000000343e+03	-1.685008023156880919e-04
2.116023780000000443e+03	-1.393761626732187286e-04
2.116053910000000542e+03	-9.525152303074824189e-05
2.116084050000000389e+03	-5.612717391610677620e-05
2.116114180000000488e+03	-3.700253427363353609e-05
2.116144320000000334e+03	-4.787818515898656369e-05
2.116174450000000434e+03	-8.375354551651281731e-05
2.116204580000000533e+03	-1.346289058740401945e-04
2.116234720000000380e+03	-1.755045567593815914e-04
2.116264850000000479e+03	-1.913799171169155988e-04
2.116294980000000578e+03	-1.672552774744512361e-04
2.116325120000000425e+03	-1.231309283598047699e-04
2.116355250000000524e+03	-6.900628871733816005e-05
2.116385390000000370e+03	-2.488193960269169391e-05
2.116415520000000470e+03	-7.572999602134533603e-07
2.116445650000000569e+03	-1.632660317732459454e-06
2.116475790000000416e+03	-1.750831120309048750e-05
2.116505920000000515e+03	-3.338367156062449492e-05
2.116536050000000159e+03	-3.925903191814850146e-05
2.116566190000000461e+03	-3.513468280351428330e-05
2.116596320000000560e+03	-2.601004316103716629e-05
2.116626460000000407e+03	-1.688569404639794769e-05
2.116656590000000506e+03	-1.276105440391195334e-05
2.116686720000000150e+03	-1.863641476144983766e-05
2.116716860000000452e+03	-3.951206564679898836e-05
2.116746990000000551e+03	-5.538742600433299579e-05
2.116777130000000398e+03	-7.626307688969602427e-05
2.116807260000000497e+03	-9.213843724721615391e-05
2.116837390000000141e+03	-1.080137976047362836e-04
2.116867530000000443e+03	-1.238894484900943116e-04
2.116897660000000542e+03	-1.297648088476183181e-04
2.116927790000000186e+03	-1.306401692051373242e-04
2.116957930000000488e+03	-1.165158200905069830e-04
2.116988060000000132e+03	-8.739118044800986418e-05
2.117018200000000434e+03	-4.826683133338227627e-05
2.117048330000000533e+03	-9.142191690916789959e-06
2.117078460000000177e+03	1.498244795156145059e-05
2.117108600000000479e+03	2.410679706620066920e-05
2.117138730000000578e+03	1.323143670867166222e-05
2.117168870000000425e+03	-7.644214176691366269e-06
2.117199000000000524e+03	-3.351957453422149680e-05
2.117229130000000168e+03	-4.939493489172774865e-05
2.117259270000000470e+03	-4.527058577709353049e-05
2.117289400000000569e+03	-3.614594613461641348e-05
2.117319530000000213e+03	-2.202130649213429603e-05
2.117349670000000515e+03	-1.289695737750895521e-05
2.117379800000000159e+03	-1.877231773500520617e-05
2.117409940000000461e+03	-3.964796862039599024e-05
2.117440070000000560e+03	-6.552332897791224298e-05
2.117470200000000204e+03	-8.639868933542349527e-05
2.117500340000000506e+03	-9.227434022078540021e-05
2.117530470000000150e+03	-8.814970057829940586e-05
2.117560600000000250e+03	-7.902506093583616664e-05
2.117590740000000551e+03	-6.490071182120582538e-05
2.117620870000000195e+03	-6.077607217871983103e-05
2.117651010000000497e+03	-6.165172306409061331e-05
2.117681140000000141e+03	-6.752708342160074206e-05
2.117711270000000241e+03	-7.340244377913862639e-05
2.117741410000000542e+03	-7.427809466449553089e-05
2.117771540000000186e+03	-7.015345502200953653e-05
2.117801680000000488e+03	-6.602910590738919616e-05
2.117831810000000132e+03	-6.690446626489432447e-05
2.117861940000000232e+03	-7.777982662242333145e-05
2.117892080000000533e+03	-9.365547750778135949e-05
2.117922210000000177e+03	-1.145308378653064896e-04
2.117952340000000277e+03	-1.254061982228354966e-04
2.117982480000000578e+03	-1.262818491082062788e-04
2.118012610000000222e+03	-1.171572094657014063e-04
2.118042750000000524e+03	-9.803286035107994234e-05
2.118072880000000168e+03	-8.890822070860282533e-05
2.118103010000000268e+03	-8.978358106613570921e-05
2.118133150000000569e+03	-9.565923195148373637e-05
2.118163280000000213e+03	-1.115345923090038660e-04
2.118193420000000515e+03	-1.274102431943757718e-04
2.118223550000000159e+03	-1.332856035518859006e-04
2.118253680000000259e+03	-1.241609639094087836e-04
2.118283820000000560e+03	-1.100366147947784423e-04
2.118313950000000204e+03	-9.091197515230520221e-05
2.118344080000000304e+03	-8.678733550983308564e-05
2.118374220000000150e+03	-8.766298639517611235e-05
2.118404350000000250e+03	-9.353834675271399668e-05
2.118434490000000551e+03	-9.941399763808977941e-05
2.118464620000000195e+03	-1.002893579955949077e-04
2.118494750000000295e+03	-9.616471835312279115e-05
2.118524890000000141e+03	-8.704036923848357254e-05
2.118555020000000241e+03	-7.791572959600645554e-05
2.118585150000000340e+03	-6.879108995352933853e-05
2.118615290000000186e+03	-6.466674083888124258e-05
2.118645420000000286e+03	-5.554210119640412557e-05
2.118675560000000132e+03	-4.641775208176490697e-05
2.118705690000000232e+03	-2.229311243930054420e-05
2.118735820000000331e+03	1.831527203177696350e-06
2.118765960000000177e+03	2.595587631781803850e-05
2.118796090000000277e+03	3.008051596029015506e-05
2.118826230000000578e+03	1.420486507491824923e-05
2.118856360000000222e+03	-2.167049528258024882e-05
2.118886490000000322e+03	-7.254585564010762599e-05
2.118916630000000168e+03	-1.134215065254767785e-04
2.118946760000000268e+03	-1.392968668830069090e-04
2.118976890000000367e+03	-1.301722272405159142e-04
2.119007030000000213e+03	-1.010478781258844494e-04
2.119037160000000313e+03	-6.192323848340508530e-05
2.119067300000000159e+03	-2.779888936875474226e-05
2.119097430000000259e+03	-8.674249726281502149e-06
2.119127560000000358e+03	-4.549610083823263373e-06
2.119157700000000204e+03	-1.542526096917629097e-05
2.119187830000000304e+03	-3.130062132669642061e-05
2.119217960000000403e+03	-4.717598168423042804e-05
2.119248100000000250e+03	-5.805163256956957785e-05
2.119278230000000349e+03	-6.892699292711246262e-05
2.119308370000000195e+03	-8.480264381245661287e-05
2.119338500000000295e+03	-1.056780041699956207e-04
2.119368630000000394e+03	-1.365533645275307517e-04
2.119398770000000241e+03	-1.624290154128710251e-04
2.119428900000000340e+03	-1.733043757704000321e-04
2.119459040000000186e+03	-1.641800266557469357e-04
2.119489170000000286e+03	-1.350553870132775724e-04
2.119519300000000385e+03	-9.093074737080708569e-05
2.119549440000000232e+03	-5.180639825616562000e-05
2.119579570000000331e+03	-1.768175861370513413e-05
2.119609700000000430e+03	-8.557118971228017124e-06
2.119639840000000277e+03	-1.443276985657604428e-05
2.119669970000000376e+03	-3.530813021410117436e-05
2.119700110000000222e+03	-6.118378109945532550e-05
2.119730240000000322e+03	-8.705914145698545603e-05
2.119760370000000421e+03	-1.079345018145244639e-04
2.119790510000000268e+03	-1.238101526998824919e-04
2.119820640000000367e+03	-1.346855130573976211e-04
2.119850780000000213e+03	-1.355611639427545256e-04
2.119880910000000313e+03	-1.364365243002735317e-04
2.119911040000000412e+03	-1.373118846578064156e-04
2.119941180000000259e+03	-1.331875355431583197e-04
2.119971310000000358e+03	-1.290628959007000809e-04
2.120001440000000457e+03	-1.249382562582279643e-04
2.120031580000000304e+03	-1.208139071435659906e-04
2.120061710000000403e+03	-1.166892675011077518e-04
2.120091850000000250e+03	-1.075649183864407776e-04
2.120121980000000349e+03	-9.844027874397753841e-05
2.120152110000000448e+03	-8.431563910150929875e-05
2.120182250000000295e+03	-8.019128998687508059e-05
2.120212380000000394e+03	-7.606665034440296402e-05
2.120242510000000493e+03	-8.694201070191809322e-05
2.120272650000000340e+03	-1.028176615872761213e-04
2.120302780000000439e+03	-1.186930219447962509e-04
2.120332920000000286e+03	-1.295686728301492785e-04
2.120363050000000385e+03	-1.254440331876910397e-04
2.120393180000000484e+03	-1.063193935452177996e-04
2.120423320000000331e+03	-8.219504443057745746e-05
2.120453450000000430e+03	-5.307040478809421646e-05
2.120483590000000277e+03	-3.894605567344999741e-05
2.120513720000000376e+03	-3.482141603097788085e-05
2.120543850000000475e+03	-5.069677638849801049e-05
2.120573990000000322e+03	-7.157242727386103898e-05
2.120604120000000421e+03	-9.744778763139116950e-05
2.120634250000000520e+03	-1.183231479889301774e-04
2.120664390000000367e+03	-1.241987988742643267e-04
2.120694520000000466e+03	-1.300741592317883333e-04
2.120724660000000313e+03	-1.259498101171402373e-04
2.120754790000000412e+03	-1.268251704746731212e-04
2.120784920000000511e+03	-1.277005308322060051e-04
2.120815060000000358e+03	-1.285761817175629096e-04
2.120845190000000457e+03	-1.294515420750957935e-04
2.120875320000000556e+03	-1.253269024326236769e-04
2.120905460000000403e+03	-1.162025533179705805e-04
2.120935590000000502e+03	-9.707791367549734041e-05
2.120965730000000349e+03	-7.795356456084812091e-05
2.120995860000000448e+03	-6.382892491837988125e-05
2.121025990000000547e+03	-5.470428527591664203e-05
2.121056130000000394e+03	-5.557993616125966874e-05
2.121086260000000493e+03	-5.645529651879255262e-05
2.121116400000000340e+03	-6.733094740413170243e-05
2.121146530000000439e+03	-7.320630776166958675e-05
2.121176660000000538e+03	-8.408166811919859374e-05
2.121206800000000385e+03	-9.495731900456549912e-05
2.121236930000000484e+03	-1.058326793620945061e-04
2.121267060000000129e+03	-1.267080397196057584e-04
2.121297200000000430e+03	-1.375836906049726638e-04
2.121327330000000529e+03	-1.534590509624927934e-04
2.121357470000000376e+03	-1.543347018478496979e-04
2.121387600000000475e+03	-1.452100622053725809e-04
2.121417730000000574e+03	-1.260854225629132186e-04
2.121447870000000421e+03	-9.696107344826787600e-05
2.121478000000000520e+03	-6.783643380578463500e-05
2.121508140000000367e+03	-4.371208469114429285e-05
2.121538270000000466e+03	-2.958744504866217540e-05
2.121568400000000565e+03	-2.546280540619005883e-05
2.121598540000000412e+03	-3.133845629155196377e-05
2.121628670000000511e+03	-4.221381664908097076e-05
2.121658800000000156e+03	-5.308917700659609995e-05
2.121688940000000457e+03	-4.896482789196188179e-05
2.121719070000000556e+03	-3.984018824949864257e-05
2.121749210000000403e+03	-2.571583913484054573e-05
2.121779340000000502e+03	-1.159119949237230607e-05
2.121809470000000147e+03	-1.246655984989131216e-05
2.121839610000000448e+03	-2.334221073525821755e-05
2.121869740000000547e+03	-5.421757109279334852e-05
2.121899870000000192e+03	-9.009293145029184657e-05
2.121930010000000493e+03	-1.259685823356698764e-04
2.121960140000000138e+03	-1.518439426931861291e-04
2.121990280000000439e+03	-1.627195935785391567e-04
2.122020410000000538e+03	-1.485949539360847949e-04
2.122050540000000183e+03	-1.294703142935837992e-04
2.122080680000000484e+03	-1.003459651789662122e-04
2.122110810000000129e+03	-8.122132553647909425e-05
2.122140950000000430e+03	-6.709697642184875299e-05
2.122171080000000529e+03	-5.797233677935775820e-05
2.122201210000000174e+03	-5.384769713688564163e-05
2.122231350000000475e+03	-4.972334802225142347e-05
2.122261480000000574e+03	-4.559870837977930691e-05
2.122291610000000219e+03	-3.647406873728831211e-05
2.122321750000000520e+03	-2.734971962266297130e-05
2.122351880000000165e+03	-2.322507998017697695e-05
2.122382020000000466e+03	-2.910073086553888189e-05
2.122412150000000565e+03	-4.997609122306401197e-05
2.122442280000000210e+03	-7.585145158059414250e-05
2.122472420000000511e+03	-1.067271024659532941e-04
2.122502550000000156e+03	-1.376024628234606695e-04
2.122532690000000457e+03	-1.634781137088425762e-04
2.122562820000000556e+03	-1.793534740663488281e-04
2.122592950000000201e+03	-1.802288344238817119e-04
2.122623090000000502e+03	-1.711044853092424933e-04
2.122653220000000147e+03	-1.469798456667642528e-04
2.122683350000000246e+03	-1.128552060242760113e-04
2.122713490000000547e+03	-7.873085690966730166e-05
2.122743620000000192e+03	-4.460621726717906022e-05
2.122773760000000493e+03	-2.048186815252484028e-05
2.122803890000000138e+03	-1.135722851006160106e-05
2.122834020000000237e+03	-7.232588867575606706e-06
2.122864160000000538e+03	-1.810823975295638988e-05
2.122894290000000183e+03	-3.898360011045376439e-05
2.122924420000000282e+03	-5.485896046798777181e-05
2.122954560000000129e+03	-6.573461135334079941e-05
2.122984690000000228e+03	-7.160997171087868374e-05
2.123014830000000529e+03	-6.748562259623058779e-05
2.123044960000000174e+03	-6.836098295374959388e-05
2.123075090000000273e+03	-7.423634331128747821e-05
2.123105230000000574e+03	-8.011199419666326094e-05
2.123135360000000219e+03	-9.098735455416451234e-05
2.123165500000000520e+03	-1.018630054395314177e-04
2.123195630000000165e+03	-1.127383657970604247e-04
2.123225760000000264e+03	-1.136137261545933086e-04
2.123255900000000565e+03	-1.094893770399452126e-04
2.123286030000000210e+03	-1.003647373974680956e-04
2.123316160000000309e+03	-9.124009775497710084e-05
2.123346300000000156e+03	-8.711574864034288268e-05
2.123376430000000255e+03	-9.299110899786688922e-05
2.123406570000000556e+03	-1.038667598832337946e-04
2.123436700000000201e+03	-1.197421202407678020e-04
2.123466830000000300e+03	-1.256174805982779308e-04
2.123496970000000147e+03	-1.314931314836398357e-04
2.123527100000000246e+03	-1.273684918411538414e-04
2.123557230000000345e+03	-1.132438521986856017e-04
2.123587370000000192e+03	-9.911950308404138266e-05
2.123617500000000291e+03	-7.999486344158202034e-05
2.123647640000000138e+03	-5.587051432694167818e-05
2.123677770000000237e+03	-3.674587468445456029e-05
2.123707900000000336e+03	-2.262123504197244284e-05
2.123738040000000183e+03	-2.349688592732934733e-05
2.123768170000000282e+03	-2.937224628486723166e-05
2.123798310000000129e+03	-5.524789717022138280e-05
2.123828440000000228e+03	-8.612325752775651377e-05
2.123858570000000327e+03	-1.119986178852727665e-04
2.123888710000000174e+03	-1.328742687706357950e-04
2.123918840000000273e+03	-1.237496291281448002e-04
2.123948970000000372e+03	-9.962498948568043744e-05
2.123979110000000219e+03	-5.550064037103397130e-05
2.124009240000000318e+03	-1.137600072857736233e-05
2.124039380000000165e+03	1.274834838607685761e-05
2.124069510000000264e+03	1.687298802854897417e-05
2.124099640000000363e+03	-9.002372328981156357e-06
2.124129780000000210e+03	-4.987802321432255326e-05
2.124159910000000309e+03	-9.075338357185380733e-05
2.124190050000000156e+03	-1.116290344572168358e-04
2.124220180000000255e+03	-1.125043948147497197e-04
2.124250310000000354e+03	-9.337975517227647959e-05
2.124280450000000201e+03	-6.425540605761725921e-05
2.124310580000000300e+03	-4.513076641515789689e-05
2.124340710000000399e+03	-4.100612677267190254e-05
2.124370850000000246e+03	-5.688177765802993058e-05
2.124400980000000345e+03	-8.275713801556006111e-05
2.124431120000000192e+03	-1.036327889009230896e-04
2.124461250000000291e+03	-1.045081492584559735e-04
2.124491380000000390e+03	-8.538350961596885558e-05
2.124521520000000237e+03	-5.625916050132351298e-05
2.124551650000000336e+03	-2.213452085884914933e-05
2.124581780000000435e+03	-3.009881216375909219e-06
2.124611920000000282e+03	1.114467898258308942e-06
2.124642050000000381e+03	-9.760892459270698041e-06
2.124672190000000228e+03	-2.563654334462872608e-05
2.124702320000000327e+03	-4.651190370215385617e-05
2.124732450000000426e+03	-5.738726405968286315e-05
2.124762590000000273e+03	-6.326291494501701251e-05
2.124792720000000372e+03	-6.913827530255489684e-05
2.124822860000000219e+03	-8.001392618790792444e-05
2.124852990000000318e+03	-9.588928654544193186e-05
2.124883120000000417e+03	-1.167646469029809397e-04
2.124913260000000264e+03	-1.326402977883250900e-04
2.124943390000000363e+03	-1.385156581458490965e-04
2.124973520000000462e+03	-1.343910185033769800e-04
2.125003660000000309e+03	-1.252666693887238836e-04
2.125033790000000408e+03	-1.111420297462695217e-04
2.125063930000000255e+03	-1.070176806316214257e-04
2.125094060000000354e+03	-1.078930409891543096e-04
2.125124190000000453e+03	-1.137684013466783162e-04
2.125154330000000300e+03	-1.146440522320352207e-04
2.125184460000000399e+03	-1.055194125895442259e-04
2.125214590000000499e+03	-8.139477294707986310e-05
2.125244730000000345e+03	-5.727042383243952095e-05
2.125274860000000444e+03	-2.814578418997015774e-05
2.125305000000000291e+03	-1.402143507532593869e-05
2.125335130000000390e+03	-1.489679543284494478e-05
2.125365260000000490e+03	-3.077215579036507442e-05
2.125395400000000336e+03	-4.664780667572310247e-05
2.125425530000000435e+03	-5.752316703325210945e-05
2.125455670000000282e+03	-5.839881791860901394e-05
2.125485800000000381e+03	-4.927417827614577472e-05
2.125515930000000481e+03	-3.014953863367253462e-05
2.125546070000000327e+03	-1.102518951902331512e-05
2.125576200000000426e+03	-1.900549876546198114e-06
2.125606330000000526e+03	-7.775910234070204652e-06
2.125636470000000372e+03	-1.865156111942323225e-05
2.125666600000000471e+03	-2.952692147696611702e-05
2.125696740000000318e+03	-4.040257236231914462e-05
2.125726870000000417e+03	-4.127793271983815071e-05
2.125757000000000517e+03	-3.715329307736603415e-05
2.125787140000000363e+03	-3.302894396271793820e-05
2.125817270000000462e+03	-2.890430432024582164e-05
2.125847410000000309e+03	-2.977995520560272613e-05
2.125877540000000408e+03	-3.065531556313561001e-05
2.125907670000000508e+03	-3.653067592067349434e-05
2.125937810000000354e+03	-3.240632680601152060e-05
2.125967940000000453e+03	-2.828168716353940404e-05
2.125998070000000553e+03	-1.915704752106228703e-05
2.126028210000000399e+03	-1.503269840642806887e-05
2.126058340000000499e+03	-2.090805876395207541e-05
2.126088480000000345e+03	-4.678370964930622655e-05
2.126118610000000444e+03	-7.765907000684135753e-05
2.126148740000000544e+03	-1.135344303643676112e-04
2.126178880000000390e+03	-1.444100812497267627e-04
2.126209010000000490e+03	-1.602854416072330146e-04
2.126239140000000134e+03	-1.611608019647658985e-04
2.126269280000000435e+03	-1.420364528501305568e-04
2.126299410000000535e+03	-1.179118132076661940e-04
2.126329550000000381e+03	-9.378746409302585185e-05
2.126359680000000481e+03	-7.966282445054373440e-05
2.126389810000000580e+03	-7.053818480806661739e-05
2.126419950000000426e+03	-6.641383569341852144e-05
2.126450080000000526e+03	-5.728919605094140444e-05
2.126480220000000372e+03	-4.316484693629718539e-05
2.126510350000000471e+03	-2.404020729383782307e-05
2.126540480000000571e+03	-9.915567651369583402e-06
2.126570620000000417e+03	-1.079121853671261011e-05
2.126600750000000517e+03	-2.666657889424661754e-05
2.126630880000000161e+03	-5.754193925176787072e-05
2.126661020000000462e+03	-9.841759013712314541e-05
2.126691150000000562e+03	-1.242929504946532759e-04
2.126721290000000408e+03	-1.351686013800063035e-04
2.126751420000000508e+03	-1.210439617375380639e-04
2.126781550000000152e+03	-8.691932209504982243e-05
2.126811690000000453e+03	-4.279497298041723408e-05
2.126841820000000553e+03	-1.367033333793399308e-05
2.126871960000000399e+03	4.540157767102259712e-07
2.126902090000000499e+03	-1.042134458083265880e-05
2.126932220000000143e+03	-3.129670493833003331e-05
2.126962360000000444e+03	-5.717235582371194003e-05
2.126992490000000544e+03	-7.804771618123707011e-05
2.127022620000000188e+03	-8.392307653876107665e-05
2.127052760000000490e+03	-7.979872742411298070e-05
2.127082890000000134e+03	-7.067408778163586369e-05
2.127113030000000435e+03	-6.154973866699664509e-05
2.127143160000000535e+03	-5.242509902453340587e-05
2.127173290000000179e+03	-4.330045938204241107e-05
2.127203430000000481e+03	-2.417611026740706937e-05
2.127233560000000580e+03	-5.147062492882881202e-08
2.127263690000000224e+03	2.907316901754053440e-05
2.127293830000000526e+03	4.319751813218475345e-05
2.127323960000000170e+03	4.232215777466574735e-05
2.127354100000000471e+03	2.144650688928884108e-05
2.127384230000000571e+03	-1.942885346824241299e-05
2.127414360000000215e+03	-6.530421382575091194e-05
2.127444500000000517e+03	-1.111798647111111871e-04
2.127474630000000161e+03	-1.370552250686413176e-04
2.127504770000000462e+03	-1.379308759539982221e-04
2.127534900000000562e+03	-1.188062363115249820e-04
2.127565030000000206e+03	-8.468159666903674054e-05
2.127595170000000508e+03	-5.055724755440027529e-05
2.127625300000000152e+03	-2.143260791191703429e-05
2.127655430000000251e+03	-2.307968269457671973e-06
2.127685570000000553e+03	6.816380845181546633e-06
2.127715700000000197e+03	1.094102048766754098e-05
2.127745840000000499e+03	1.506536960230175914e-05
2.127775970000000143e+03	1.919000924478775350e-05
2.127806100000000242e+03	2.331464888725987006e-05
2.127836240000000544e+03	2.243899800188908777e-05
2.127866370000000188e+03	2.156363764437008168e-05
2.127896500000000287e+03	2.068827728683719780e-05
2.127926640000000134e+03	9.812626401498047990e-06
2.127956770000000233e+03	3.937266043960163664e-06
2.127986910000000535e+03	-1.938384841415619064e-06
2.128017040000000179e+03	-7.813745198911870027e-06
2.128047170000000278e+03	-1.368910555644975435e-05
2.128077310000000580e+03	-1.456475644180665885e-05
2.128107440000000224e+03	-1.044011679933454229e-05
2.128137580000000526e+03	3.684232315309676764e-06
2.128167710000000170e+03	1.780887195779179422e-05
2.128197840000000269e+03	3.693351160026503432e-05
2.128227980000000571e+03	5.605786071490037603e-05
2.128258110000000215e+03	6.518250035737749304e-05
2.128288240000000314e+03	6.430713999984460916e-05
2.128318380000000161e+03	5.343148911449158156e-05
2.128348510000000260e+03	3.255612875696645148e-05
2.128378650000000562e+03	1.168047787160342299e-05
2.128408780000000206e+03	-4.194882485902828861e-06
2.128438910000000305e+03	-1.507024284344571363e-05
2.128469050000000152e+03	-1.594589372880261813e-05
2.128499180000000251e+03	-1.182125408633050156e-05
2.128529320000000553e+03	-7.696904971682405616e-06
2.128559450000000197e+03	6.427734670799711836e-06
2.128589580000000296e+03	2.055237431328182929e-05
2.128619720000000143e+03	3.467672342791217055e-05
