# Wavenumber / cm-1 	 Absorbance / OD
2.183222200000000157e+03	2.966815545266537901e-04
2.183252330000000256e+03	2.963968238507072583e-04
2.183282470000000558e+03	2.961119986740409771e-04
2.183312600000000202e+03	3.058272679981044462e-04
2.183342730000000302e+03	3.205425373221590379e-04
2.183372870000000148e+03	3.402577121455058196e-04
2.183403000000000247e+03	3.699729814695615349e-04
2.183433130000000347e+03	3.996882507936172502e-04
2.183463270000000193e+03	4.244034256169620933e-04
2.183493400000000292e+03	4.391186949410166851e-04
2.183523540000000139e+03	4.388338697643573427e-04
2.183553670000000238e+03	4.285491390884146878e-04
2.183583800000000338e+03	4.132644084124739714e-04
2.183613940000000184e+03	3.929795832358085050e-04
2.183644070000000283e+03	3.726948525598697270e-04
2.183674200000000383e+03	3.674101218839320726e-04
2.183704340000000229e+03	3.621252967072607909e-04
2.183734470000000329e+03	3.618405660313211980e-04
2.183764610000000175e+03	3.565557408546568552e-04
2.183794740000000274e+03	3.412710101787161387e-04
2.183824870000000374e+03	3.259862795027754223e-04
2.183855010000000220e+03	3.007014543261118944e-04
2.183885140000000320e+03	2.854167236501711780e-04
2.183915280000000166e+03	2.751318984735157125e-04
2.183945410000000265e+03	2.748471677975691807e-04
2.183975540000000365e+03	2.895624371216307114e-04
2.184005680000000211e+03	3.142776119449686156e-04
2.184035810000000311e+03	3.439928812690312698e-04
2.184065940000000410e+03	3.737081505930800462e-04
2.184096080000000256e+03	3.984233254164318283e-04
2.184126210000000356e+03	4.181385947404844816e-04
2.184156350000000202e+03	4.278537695638212623e-04
2.184186480000000302e+03	4.225690388878836079e-04
2.184216610000000401e+03	4.122843082119340141e-04
2.184246750000000247e+03	3.969994830352804871e-04
2.184276880000000347e+03	3.767147523593417091e-04
2.184307020000000193e+03	3.614299271826743043e-04
2.184337150000000292e+03	3.561451965067297110e-04
2.184367280000000392e+03	3.558604658307901181e-04
2.184397420000000238e+03	3.605756406541288372e-04
2.184427550000000338e+03	3.652909099781873059e-04
2.184457680000000437e+03	3.750061793022507750e-04
2.184487820000000283e+03	3.797213541255825553e-04
2.184517950000000383e+03	3.794366234496429624e-04
2.184548090000000229e+03	3.691517982729805580e-04
2.184578220000000329e+03	3.588670675970379031e-04
2.184608350000000428e+03	3.385823369210991252e-04
2.184638490000000274e+03	3.232975117444386592e-04
2.184668620000000374e+03	3.130127810684890655e-04
2.184698750000000473e+03	3.177280503925475341e-04
2.184728890000000320e+03	3.324432252158893153e-04
2.184759020000000419e+03	3.621584945399450306e-04
2.184789160000000265e+03	3.968736693632929358e-04
2.184819290000000365e+03	4.265889386873486511e-04
2.184849420000000464e+03	4.363042080114051813e-04
2.184879560000000311e+03	4.260193828347497158e-04
2.184909690000000410e+03	4.007346521587989985e-04
2.184939830000000256e+03	3.604498269821412859e-04
2.184969960000000356e+03	3.251650963062013844e-04
2.185000090000000455e+03	3.098803656302606679e-04
2.185030230000000302e+03	3.195955404535974487e-04
2.185060360000000401e+03	3.593108097776562260e-04
2.185090490000000500e+03	4.090260791017180653e-04
2.185120630000000347e+03	4.537412539250482157e-04
2.185150760000000446e+03	4.784565232491128084e-04
2.185180900000000292e+03	4.681716980724434651e-04
2.185211030000000392e+03	4.378869673965016251e-04
2.185241160000000491e+03	3.976022367205636621e-04
2.185271300000000338e+03	3.623174115438970722e-04
2.185301430000000437e+03	3.420326808679582942e-04
2.185331570000000283e+03	3.467478556912970133e-04
2.185361700000000383e+03	3.664631250153635444e-04
2.185391830000000482e+03	3.961783943394123209e-04
2.185421970000000329e+03	4.158935691627521636e-04
2.185452100000000428e+03	4.156088384868125707e-04
2.185482230000000527e+03	4.053241078108699158e-04
2.185512370000000374e+03	3.900392826342163888e-04
2.185542500000000473e+03	3.847545519582717954e-04
2.185572640000000320e+03	3.894697267816105146e-04
2.185602770000000419e+03	4.041849961056720453e-04
2.185632900000000518e+03	4.289002654297227601e-04
2.185663040000000365e+03	4.486154402530626029e-04
2.185693170000000464e+03	4.483307095771230100e-04
2.185723300000000563e+03	4.230459789011792315e-04
2.185753440000000410e+03	3.727611537245184570e-04
2.185783570000000509e+03	3.174764230485793703e-04
2.185813710000000356e+03	2.771915978719147189e-04
2.185843840000000455e+03	2.569068671959759409e-04
2.185873970000000554e+03	2.766221365200355331e-04
2.185904110000000401e+03	3.263373113433706840e-04
2.185934240000000500e+03	3.910525806674267080e-04
2.185964380000000347e+03	4.607677554907679829e-04
2.185994510000000446e+03	5.104830248148228833e-04
2.186024640000000545e+03	5.251982941388844139e-04
2.186054780000000392e+03	5.049134689622258865e-04
2.186084910000000491e+03	4.596287382862759840e-04
2.186115040000000135e+03	4.043440076103438363e-04
2.186145180000000437e+03	3.590591824336811233e-04
2.186175310000000536e+03	3.337744517577304060e-04
2.186205450000000383e+03	3.334896265810780025e-04
2.186235580000000482e+03	3.482048959051325943e-04
2.186265710000000581e+03	3.679201652291921865e-04
2.186295850000000428e+03	3.826353400525339676e-04
2.186325980000000527e+03	3.873506093765924363e-04
2.186356110000000172e+03	3.770658787006567203e-04
2.186386250000000473e+03	3.567810535239912539e-04
2.186416380000000572e+03	3.464963228480485991e-04
2.186446520000000419e+03	3.462114976713823178e-04
2.186476650000000518e+03	3.609267669954438484e-04
2.186506780000000163e+03	3.906420363194995637e-04
2.186536920000000464e+03	4.203572111428355296e-04
2.186567050000000563e+03	4.450724804669001222e-04
2.186597190000000410e+03	4.547876552902299641e-04
2.186627320000000509e+03	4.495029246142923096e-04
2.186657450000000154e+03	4.292181939383535316e-04
2.186687590000000455e+03	4.089333687616880653e-04
2.186717720000000554e+03	3.836486380857442868e-04
2.186747850000000199e+03	3.683639074098035704e-04
2.186777990000000500e+03	3.530790822331500434e-04
2.186808120000000145e+03	3.427943515572073885e-04
2.186838260000000446e+03	3.375095263805430457e-04
2.186868390000000545e+03	3.322247957045984523e-04
2.186898520000000190e+03	3.369400650286638599e-04
2.186928660000000491e+03	3.516552398520056411e-04
2.186958790000000135e+03	3.663705091760602328e-04
2.186988930000000437e+03	3.860856839993931366e-04
2.187019060000000536e+03	4.058009533234596677e-04
2.187049190000000181e+03	4.155162226475161980e-04
2.187079330000000482e+03	4.152313974708499167e-04
2.187109460000000581e+03	4.099466667949122622e-04
2.187139590000000226e+03	4.046619361189746078e-04
2.187169730000000527e+03	4.043771109423083265e-04
2.187199860000000172e+03	4.140923802663648567e-04
2.187230000000000473e+03	4.388075550897027610e-04
2.187260130000000572e+03	4.635228244137604148e-04
2.187290260000000217e+03	4.832380937378200070e-04
2.187320400000000518e+03	4.929532685611567877e-04
2.187350530000000163e+03	4.876685378852191333e-04
2.187380660000000262e+03	4.623838072092753548e-04
2.187410800000000563e+03	4.370989820326118269e-04
2.187440930000000208e+03	4.068142513566769258e-04
2.187471070000000509e+03	3.865294261800114595e-04
2.187501200000000154e+03	3.812446955040738050e-04
2.187531330000000253e+03	3.909599648281303352e-04
2.187561470000000554e+03	4.106751396514632391e-04
2.187591600000000199e+03	4.403904089755328322e-04
2.187621740000000500e+03	4.601055837988657360e-04
2.187651870000000145e+03	4.748208531229272666e-04
2.187682000000000244e+03	4.695361224469896122e-04
2.187712140000000545e+03	4.542512972703222074e-04
2.187742270000000190e+03	4.289665665943784290e-04
2.187772400000000289e+03	3.986818359184435279e-04
2.187802540000000135e+03	3.683970107417749995e-04
2.187832670000000235e+03	3.531122800658342831e-04
2.187862810000000536e+03	3.478274548891699403e-04
2.187892940000000181e+03	3.575427242132264705e-04
2.187923070000000280e+03	3.722579935372880011e-04
2.187953210000000581e+03	3.969731683606259054e-04
2.187983340000000226e+03	4.216884376846835591e-04
2.188013470000000325e+03	4.414037070087431514e-04
2.188043610000000172e+03	4.661188818320879945e-04
2.188073740000000271e+03	4.908341511561387094e-04
2.188103880000000572e+03	5.105493259794716132e-04
2.188134010000000217e+03	5.252645953035400828e-04
2.188164140000000316e+03	5.299798646275985514e-04
2.188194280000000163e+03	5.246950394509411475e-04
2.188224410000000262e+03	5.044103087749954306e-04
2.188254550000000563e+03	4.691254835983288407e-04
2.188284680000000208e+03	4.338407529223958781e-04
2.188314810000000307e+03	3.985560222464559765e-04
2.188344950000000154e+03	3.832711970697885717e-04
2.188375080000000253e+03	3.829864663938489788e-04
2.188405210000000352e+03	3.927017357179124479e-04
2.188435350000000199e+03	4.174169105412434133e-04
2.188465480000000298e+03	4.321321798653049440e-04
2.188495620000000145e+03	4.418473546886347858e-04
2.188525750000000244e+03	4.365626240126971314e-04
2.188555880000000343e+03	4.212778933367564149e-04
2.188586020000000190e+03	4.009930681600909486e-04
2.188616150000000289e+03	3.957083374841532941e-04
2.188646290000000135e+03	4.004235123074920133e-04
2.188676420000000235e+03	4.201387816315446666e-04
2.188706550000000334e+03	4.498540509556073208e-04
2.188736690000000181e+03	4.795692257789502255e-04
2.188766820000000280e+03	4.942844951030048173e-04
2.188796950000000379e+03	4.939997644270582855e-04
2.188827090000000226e+03	4.737149392503997580e-04
2.188857220000000325e+03	4.534302085744609800e-04
2.188887360000000172e+03	4.331453833978024526e-04
2.188917490000000271e+03	4.228606527218667366e-04
2.188947620000000370e+03	4.275759220459182663e-04
2.188977760000000217e+03	4.422910968692600475e-04
2.189007890000000316e+03	4.570063661933215782e-04
2.189038020000000415e+03	4.617216355173731079e-04
2.189068160000000262e+03	4.464368103407126420e-04
2.189098290000000361e+03	4.161520796647708020e-04
2.189128430000000208e+03	3.758672544881061506e-04
2.189158560000000307e+03	3.405825238121662490e-04
2.189188690000000406e+03	3.302977931362305331e-04
2.189218830000000253e+03	3.450129679595584364e-04
2.189248960000000352e+03	3.947282372836202757e-04
2.189279100000000199e+03	4.694434121069596122e-04
2.189309230000000298e+03	5.441586814310186981e-04
2.189339360000000397e+03	6.038739507550766605e-04
2.189369500000000244e+03	6.285891255784145648e-04
2.189399630000000343e+03	6.133043949024669095e-04
2.189429760000000442e+03	5.630196642265328233e-04
2.189459900000000289e+03	4.877348390498678632e-04
2.189490030000000388e+03	4.174501083739276530e-04
2.189520170000000235e+03	3.621652831972688169e-04
2.189550300000000334e+03	3.468805525213281005e-04
2.189580430000000433e+03	3.615958218453826922e-04
2.189610570000000280e+03	4.063109966687267205e-04
2.189640700000000379e+03	4.610262659927796824e-04
2.189670840000000226e+03	5.107414408161217723e-04
2.189700970000000325e+03	5.354567101401794260e-04
2.189731100000000424e+03	5.401719794642448336e-04
2.189761240000000271e+03	5.198871542875724283e-04
2.189791370000000370e+03	4.896024236116375272e-04
2.189821500000000469e+03	4.543176929356976257e-04
2.189851640000000316e+03	4.290328677590271589e-04
2.189881770000000415e+03	4.137481370830933813e-04
2.189911910000000262e+03	4.134633119064271001e-04
2.189942040000000361e+03	4.181785812304855687e-04
2.189972170000000460e+03	4.228938505545440374e-04
2.190002310000000307e+03	4.276090253778758177e-04
2.190032440000000406e+03	4.273242947019362248e-04
2.190062570000000505e+03	4.270395640259966319e-04
2.190092710000000352e+03	4.317547388493353511e-04
2.190122840000000451e+03	4.414700081733918813e-04
2.190152980000000298e+03	4.611851829967317240e-04
2.190183110000000397e+03	4.809004523207913162e-04
2.190213240000000496e+03	5.056157216448489700e-04
2.190243380000000343e+03	5.203308964681907511e-04
2.190273510000000442e+03	5.250461657922492198e-04
2.190303650000000289e+03	5.197613406155918159e-04
2.190333780000000388e+03	5.044766099396510994e-04
2.190363910000000487e+03	4.841918792637053826e-04
2.190394050000000334e+03	4.689070540870449166e-04
2.190424180000000433e+03	4.636223234111072622e-04
2.190454310000000532e+03	4.683375927351587920e-04
2.190484450000000379e+03	4.780527675584955727e-04
2.190514580000000478e+03	4.877680368825590418e-04
2.190544720000000325e+03	4.974832117058958225e-04
2.190574850000000424e+03	4.971984810299562296e-04
2.190604980000000523e+03	4.919137503540116363e-04
2.190635120000000370e+03	4.866289251773472935e-04
2.190665250000000469e+03	4.863441945014077006e-04
2.190695380000000569e+03	4.910594638254661692e-04
2.190725520000000415e+03	5.057746386488010115e-04
2.190755650000000514e+03	5.254899079728606037e-04
2.190785790000000361e+03	5.352050827962043233e-04
2.190815920000000460e+03	5.349203521202577916e-04
2.190846050000000560e+03	5.196356214443170751e-04
2.190876190000000406e+03	4.893507962676554857e-04
2.190906320000000505e+03	4.590660655917136457e-04
2.190936460000000352e+03	4.287812404150589951e-04
2.190966590000000451e+03	4.184965097391094013e-04
2.190996720000000550e+03	4.182117790631698084e-04
2.191026860000000397e+03	4.329269538865115896e-04
2.191056990000000496e+03	4.476422232105661814e-04
2.191087120000000141e+03	4.523574925346315889e-04
2.191117260000000442e+03	4.470726673579672461e-04
2.191147390000000541e+03	4.317879366820265297e-04
2.191177530000000388e+03	4.115031115053610633e-04
2.191207660000000487e+03	4.012183808294253473e-04
2.191237790000000132e+03	4.059336501534838160e-04
2.191267930000000433e+03	4.306488249768147814e-04
2.191298060000000532e+03	4.653640943008754971e-04
2.191328200000000379e+03	5.000792691242095245e-04
2.191358330000000478e+03	5.247945384482741171e-04
2.191388460000000578e+03	5.345098077723306473e-04
2.191418600000000424e+03	5.292249825956663045e-04
2.191448730000000523e+03	5.189402519197236496e-04
2.191478860000000168e+03	5.136555212437859952e-04
2.191509000000000469e+03	5.133706960671266528e-04
2.191539130000000569e+03	5.130859653911801210e-04
2.191569270000000415e+03	5.128011402145207787e-04
2.191599400000000514e+03	5.025164095385781238e-04
2.191629530000000159e+03	4.722316788626432227e-04
2.191659670000000460e+03	4.369468536859835717e-04
2.191689800000000560e+03	4.016621230100367312e-04
2.191719930000000204e+03	3.813773923341048921e-04
2.191750070000000505e+03	3.860925671574366724e-04
2.191780200000000150e+03	4.208078364814973882e-04
2.191810340000000451e+03	4.705230113048325391e-04
2.191840470000000550e+03	5.202382806288943784e-04
2.191870600000000195e+03	5.549535499529550941e-04
2.191900740000000496e+03	5.596687247762868744e-04
2.191930870000000141e+03	5.393839941003480964e-04
2.191961010000000442e+03	4.940991689236784445e-04
2.191991140000000541e+03	4.538144382477404815e-04
2.192021270000000186e+03	4.285297075718036419e-04
2.192051410000000487e+03	4.232448823951323602e-04
2.192081540000000132e+03	4.379601517191938909e-04
2.192111670000000231e+03	4.676754210432565451e-04
2.192141810000000532e+03	4.923905958665875104e-04
2.192171940000000177e+03	5.021058651906579184e-04
2.192202080000000478e+03	4.968210400139866367e-04
2.192232210000000578e+03	4.765363093380409198e-04
2.192262340000000222e+03	4.562515786621090808e-04
2.192292480000000523e+03	4.409667534854416759e-04
2.192322610000000168e+03	4.356820228095109604e-04
2.192352750000000469e+03	4.503971976328458027e-04
2.192382880000000569e+03	4.801124669569015180e-04
2.192413010000000213e+03	5.148277362809691726e-04
2.192443150000000514e+03	5.445429111042981996e-04
2.192473280000000159e+03	5.692581804283627922e-04
2.192503410000000258e+03	5.889734497524223844e-04
2.192533550000000560e+03	5.986886245757522262e-04
2.192563680000000204e+03	6.034038938998176338e-04
2.192593820000000505e+03	6.031190687231513525e-04
2.192623950000000150e+03	5.978343380472067592e-04
2.192654080000000249e+03	5.875496073712710432e-04
2.192684220000000550e+03	5.772647821946016999e-04
2.192714350000000195e+03	5.569800515186629219e-04
2.192744480000000294e+03	5.416953208427222055e-04
2.192774620000000141e+03	5.264104956660617396e-04
2.192804750000000240e+03	5.111257649901210232e-04
2.192834890000000541e+03	5.008409398134516799e-04
2.192865020000000186e+03	4.905562091375159639e-04
2.192895150000000285e+03	4.902714784615694321e-04
2.192925290000000132e+03	4.999866532849200906e-04
2.192955420000000231e+03	5.147019226089746824e-04
2.192985560000000532e+03	5.344170974323075862e-04
2.193015690000000177e+03	5.541323667563741173e-04
2.193045820000000276e+03	5.638476360804306475e-04
2.193075960000000578e+03	5.685628109037693667e-04
2.193106090000000222e+03	5.632780802278317123e-04
2.193136220000000321e+03	5.529933495518890574e-04
2.193166360000000168e+03	5.427085243752266530e-04
2.193196490000000267e+03	5.474237936992851217e-04
2.193226630000000569e+03	5.571389685226149635e-04
2.193256760000000213e+03	5.768542378466745557e-04
2.193286890000000312e+03	5.865695071707380248e-04
2.193317030000000159e+03	5.812846819940736820e-04
2.193347160000000258e+03	5.559999513181299036e-04
2.193377290000000357e+03	5.207152206421900020e-04
2.193407430000000204e+03	4.804303954655253506e-04
2.193437560000000303e+03	4.601456647895865726e-04
2.193467700000000150e+03	4.648608396129252918e-04
2.193497830000000249e+03	4.995761089369860075e-04
2.193527960000000348e+03	5.442913782610428464e-04
2.193558100000000195e+03	5.890065530843799357e-04
2.193588230000000294e+03	6.087218224084395279e-04
2.193618370000000141e+03	5.984369972317840625e-04
2.193648500000000240e+03	5.581522665558460994e-04
2.193678630000000339e+03	5.128675358798961970e-04
2.193708770000000186e+03	4.725827107032384844e-04
2.193738900000000285e+03	4.522979800272997064e-04
2.193769030000000384e+03	4.620132493513492977e-04
2.193799170000000231e+03	4.967284241746902640e-04
2.193829300000000330e+03	5.364436934987559802e-04
2.193859440000000177e+03	5.711588683220830687e-04
2.193889570000000276e+03	5.858741376461445993e-04
2.193919700000000375e+03	5.805894069702069449e-04
2.193949840000000222e+03	5.603045817935414785e-04
2.193979970000000321e+03	5.350198511176046390e-04
2.194010110000000168e+03	5.097350259409341722e-04
2.194040240000000267e+03	5.044502952649965177e-04
2.194070370000000366e+03	5.091655645890549864e-04
2.194100510000000213e+03	5.238807394123967676e-04
2.194130640000000312e+03	5.485960087364474824e-04
2.194160770000000412e+03	5.683112780605070746e-04
2.194190910000000258e+03	5.780264528838507943e-04
2.194221040000000357e+03	5.827417222079023240e-04
2.194251180000000204e+03	5.824568970312499205e-04
2.194281310000000303e+03	5.771721663553053272e-04
2.194311440000000403e+03	5.768874356793657343e-04
2.194341580000000249e+03	5.816026105027044535e-04
2.194371710000000348e+03	5.963178798267590452e-04
2.194401840000000448e+03	6.160331491508186375e-04
2.194431980000000294e+03	6.407483239741634806e-04
2.194462110000000393e+03	6.554635932982180724e-04
2.194492250000000240e+03	6.701787681215529147e-04
2.194522380000000339e+03	6.798940374456163838e-04
2.194552510000000439e+03	6.846093067696748524e-04
2.194582650000000285e+03	6.843244815930085712e-04
2.194612780000000384e+03	6.840397509170689783e-04
2.194642920000000231e+03	6.787549257404046354e-04
2.194673050000000330e+03	6.634701950644639190e-04
2.194703180000000430e+03	6.481854643885232026e-04
2.194733320000000276e+03	6.229006392118596747e-04
2.194763450000000375e+03	6.026159085359208967e-04
2.194793580000000475e+03	5.923311778599782418e-04
2.194823720000000321e+03	5.920463526833119605e-04
2.194853850000000421e+03	6.017616220073754296e-04
2.194883990000000267e+03	6.164767968307172108e-04
2.194914120000000366e+03	6.311920661547718026e-04
2.194944250000000466e+03	6.259073354788272092e-04
2.194974390000000312e+03	6.106225103021667433e-04
2.195004520000000412e+03	5.853377796262299038e-04
2.195034650000000511e+03	5.600530489502791864e-04
2.195064790000000357e+03	5.547682237736287214e-04
2.195094920000000457e+03	5.694834930976833132e-04
2.195125060000000303e+03	5.991986679210262179e-04
2.195155190000000403e+03	6.439139372450830567e-04
2.195185320000000502e+03	6.786292065691368336e-04
2.195215460000000348e+03	7.033443813924816768e-04
2.195245590000000448e+03	7.080596507165401454e-04
2.195275730000000294e+03	6.977748255398708022e-04
2.195305860000000393e+03	6.774900948639320242e-04
2.195335990000000493e+03	6.472053641879901842e-04
2.195366130000000339e+03	6.219205390113266563e-04
2.195396260000000439e+03	6.016358083353878783e-04
2.195426390000000538e+03	5.813510776594491003e-04
2.195456530000000384e+03	5.710662524827797570e-04
2.195486660000000484e+03	5.607815218068440410e-04
2.195516800000000330e+03	5.654966966301827602e-04
2.195546930000000430e+03	5.752119659542392904e-04
2.195577060000000529e+03	5.949272352782988826e-04
2.195607200000000375e+03	6.246424101016348485e-04
2.195637330000000475e+03	6.543576794256905638e-04
2.195667470000000321e+03	6.740728542490373454e-04
2.195697600000000421e+03	6.937881235730899987e-04
2.195727730000000520e+03	7.035033928971534678e-04
2.195757870000000366e+03	7.082185677204921870e-04
2.195788000000000466e+03	6.979338370445495321e-04
2.195818130000000565e+03	6.876491063686068772e-04
2.195848270000000412e+03	6.623642811919502882e-04
2.195878400000000511e+03	6.370795505160065098e-04
2.195908540000000357e+03	6.117947253393429818e-04
2.195938670000000457e+03	5.965099946634022654e-04
2.195968800000000556e+03	5.962252639874626725e-04
2.195998940000000403e+03	6.109404388107975148e-04
2.196029070000000502e+03	6.406557081348532301e-04
2.196059200000000146e+03	6.753709774589139458e-04
2.196089340000000448e+03	7.050861522822499117e-04
2.196119470000000547e+03	7.148014216063133808e-04
2.196149610000000393e+03	7.095165964296420991e-04
2.196179740000000493e+03	6.942318657537083215e-04
2.196209870000000137e+03	6.789471350777676051e-04
2.196240010000000439e+03	6.686623099010982618e-04
2.196270140000000538e+03	6.683775792251586689e-04
2.196300280000000384e+03	6.680927540484993266e-04
2.196330410000000484e+03	6.678080233725597337e-04
2.196360540000000583e+03	6.575232926966170788e-04
2.196390680000000430e+03	6.322384675199535509e-04
2.196420810000000529e+03	6.069537368440167113e-04
2.196450940000000173e+03	5.866690061680848722e-04
2.196481080000000475e+03	5.813841809914135905e-04
2.196511210000000574e+03	6.010994503154731827e-04
2.196541350000000421e+03	6.358146251388072101e-04
2.196571480000000520e+03	6.805298944628709878e-04
2.196601610000000164e+03	7.152451637869317036e-04
2.196631750000000466e+03	7.399603386102626690e-04
2.196661880000000565e+03	7.446756079343280765e-04
2.196692020000000412e+03	7.293907827576606717e-04
2.196722150000000511e+03	7.091060520817218937e-04
2.196752280000000155e+03	6.888213214057831157e-04
2.196782420000000457e+03	6.685364962291107105e-04
2.196812550000000556e+03	6.582517655531749945e-04
2.196842680000000200e+03	6.529670348772373401e-04
2.196872820000000502e+03	6.576822097005691203e-04
2.196902950000000146e+03	6.673974790246325894e-04
2.196933090000000448e+03	6.871126538479724322e-04
2.196963220000000547e+03	7.068279231720250855e-04
2.196993350000000191e+03	7.265431924960916166e-04
2.197023490000000493e+03	7.462583673194245204e-04
2.197053620000000137e+03	7.609736366434929900e-04
2.197083750000000236e+03	7.656889059675445197e-04
2.197113890000000538e+03	7.604040807908801769e-04
2.197144020000000182e+03	7.451193501149463994e-04
2.197174160000000484e+03	7.248345249382809330e-04
2.197204290000000583e+03	6.995497942623302157e-04
2.197234420000000227e+03	6.692650635864022535e-04
2.197264560000000529e+03	6.439802384097317867e-04
2.197294690000000173e+03	6.236955077337930087e-04
2.197324830000000475e+03	6.134106825571306043e-04
2.197354960000000574e+03	6.231259518811871345e-04
2.197385090000000218e+03	6.378412212052486652e-04
2.197415230000000520e+03	6.575563960285815690e-04
2.197445360000000164e+03	6.822716653526461617e-04
2.197475490000000264e+03	6.969869346767007534e-04
2.197505630000000565e+03	6.967021095000344721e-04
2.197535760000000209e+03	6.864173788240987562e-04
2.197565900000000511e+03	6.711325536474313513e-04
2.197596030000000155e+03	6.558478229714975738e-04
2.197626160000000255e+03	6.505630922955529805e-04
2.197656300000000556e+03	6.602782671188897612e-04
2.197686430000000200e+03	6.799935364429562923e-04
2.197716560000000300e+03	7.097088057670120076e-04
2.197746700000000146e+03	7.294239805903518503e-04
2.197776830000000245e+03	7.391392499144083805e-04
2.197806970000000547e+03	7.288544247377459762e-04
2.197837100000000191e+03	6.985696940618110751e-04
2.197867230000000291e+03	6.632849633858711735e-04
2.197897370000000137e+03	6.330001382092026452e-04
2.197927500000000236e+03	6.127154075332638672e-04
2.197957640000000538e+03	6.124305823565975859e-04
2.197987770000000182e+03	6.221458516806541161e-04
2.198017900000000282e+03	6.468611210047187088e-04
2.198048040000000583e+03	6.665762958280516126e-04
2.198078170000000227e+03	6.812915651521131433e-04
2.198108300000000327e+03	6.810068344761735504e-04
2.198138440000000173e+03	6.757220092995092076e-04
2.198168570000000273e+03	6.704372786235646142e-04
2.198198710000000574e+03	6.701524534468983330e-04
2.198228840000000218e+03	6.748677227709637405e-04
2.198258970000000318e+03	6.945829920950233327e-04
2.198289110000000164e+03	7.142981669183631754e-04
2.198319240000000264e+03	7.340134362424227676e-04
2.198349380000000565e+03	7.487286110657576099e-04
2.198379510000000209e+03	7.584438803898210790e-04
2.198409640000000309e+03	7.581591497138745472e-04
2.198439780000000155e+03	7.578743245372152049e-04
2.198469910000000255e+03	7.475895938612794889e-04
2.198500040000000354e+03	7.373048631853298951e-04
2.198530180000000200e+03	7.220200380086694292e-04
2.198560310000000300e+03	7.067353073327356516e-04
2.198590450000000146e+03	6.864504821560632464e-04
2.198620580000000245e+03	6.761657514801275304e-04
2.198650710000000345e+03	6.758810208041879375e-04
2.198680850000000191e+03	6.855961956275177793e-04
2.198710980000000291e+03	7.003114649515793100e-04
2.198741110000000390e+03	7.200267342756389022e-04
2.198771250000000236e+03	7.297419090989756829e-04
2.198801380000000336e+03	7.294571784230360900e-04
2.198831520000000182e+03	7.191723532463736857e-04
2.198861650000000282e+03	6.988876225704279688e-04
2.198891780000000381e+03	6.736028918944911292e-04
2.198921920000000227e+03	6.583180667178306633e-04
2.198952050000000327e+03	6.530333360418860700e-04
2.198982190000000173e+03	6.577485108652317281e-04
2.199012320000000273e+03	6.674637801892882583e-04
2.199042450000000372e+03	6.821790495133359111e-04
2.199072590000000218e+03	6.918942243366865696e-04
2.199102720000000318e+03	7.016094936607430999e-04
2.199132850000000417e+03	7.113247629847996301e-04
2.199162990000000264e+03	7.160399378081383492e-04
2.199193120000000363e+03	7.307552071321929410e-04
2.199223260000000209e+03	7.404703819555366606e-04
2.199253390000000309e+03	7.501856512795931908e-04
2.199283520000000408e+03	7.549009206036585984e-04
2.199313660000000255e+03	7.546160954269923171e-04
2.199343790000000354e+03	7.543313647510527242e-04
2.199373920000000453e+03	7.490466340751081309e-04
2.199404060000000300e+03	7.437618088984437881e-04
2.199434190000000399e+03	7.284770782225030716e-04
2.199464330000000245e+03	7.131922530458356668e-04
2.199494460000000345e+03	6.879075223698988273e-04
2.199524590000000444e+03	6.576227916939569873e-04
2.199554730000000291e+03	6.273379665172953978e-04
2.199584860000000390e+03	6.170532358413527430e-04
2.199615000000000236e+03	6.267684106646964626e-04
2.199645130000000336e+03	6.564836799887521779e-04
2.199675260000000435e+03	7.061989493128070783e-04
2.199705400000000282e+03	7.509141241361511065e-04
2.199735530000000381e+03	7.806293934602068219e-04
2.199765660000000480e+03	7.803446627842602901e-04
2.199795800000000327e+03	7.500598376076125784e-04
2.199825930000000426e+03	6.997751069316646144e-04
2.199856070000000273e+03	6.444902817550057783e-04
2.199886200000000372e+03	6.042055510790608763e-04
2.199916330000000471e+03	5.939208204031182214e-04
2.199946470000000318e+03	6.086359952264600026e-04
2.199976600000000417e+03	6.483512645505187799e-04
2.200006740000000264e+03	6.880664393738508688e-04
2.200036870000000363e+03	7.177817086979135230e-04
2.200067000000000462e+03	7.274969780219700533e-04
2.200097140000000309e+03	7.172121528453076489e-04
2.200127270000000408e+03	6.969274221693688709e-04
2.200157400000000507e+03	6.766426914934300929e-04
2.200187540000000354e+03	6.713578663167588112e-04
2.200217670000000453e+03	6.810731356408222803e-04
2.200247810000000300e+03	6.957883104641640615e-04
2.200277940000000399e+03	7.205035797882147763e-04
2.200308070000000498e+03	7.352188491122763070e-04
2.200338210000000345e+03	7.349340239356169646e-04
2.200368340000000444e+03	7.296492932596723713e-04
2.200398470000000543e+03	7.093645625837335933e-04
2.200428610000000390e+03	6.890797374070750658e-04
2.200458740000000489e+03	6.737950067311274105e-04
2.200488880000000336e+03	6.635101815544719450e-04
2.200519010000000435e+03	6.632254508785254132e-04
2.200549140000000534e+03	6.629407202025858203e-04
2.200579280000000381e+03	6.626558950259264780e-04
2.200609410000000480e+03	6.573711643499888235e-04
2.200639550000000327e+03	6.420863391733214187e-04
2.200669680000000426e+03	6.268016084973807023e-04
2.200699810000000525e+03	6.165168778214449863e-04
2.200729950000000372e+03	6.112320526447737046e-04
